Unnamed: 0,ticket_number,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,issue_date,hour
6823388,69154576,5701 S CICERO,0abd225d86fc80b6dc684ab0fcf0b37a752ad86f0da72bcf8423e51db7055cd0,IL,TXI,60455,0964150B,PARKING/STANDING PROHIBITED ANYTIME,51.0,CPD-Airport,CHRY,75,150,0.0,0.0,Dismissed,2018-03-12 00:00:00,VIOL,Not Liable,5206300730,19605,"5700 s cicero, chicago, il",2015-01-01 15:22:00,15
6823389,9192608118,15 W SUPERIOR ST,68e9548024ba844df044e5d68cc3622e2ae9ed2f29c8cfb334840d64e249318c,IL,PAS,605654125,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,HOND,65,130,0.0,0.0,Dismissed,2018-03-20 00:00:00,,Not Liable,5210294430,1526,"1 w superior st, chicago, il",2015-01-01 15:22:00,15
6823390,68929257,11430 S HALSTED,9b5fbf967560ef518ea0d6c23a56366256dea6dc52ac9a0e7d874edfa490abe4,IL,TMP,60419,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,22.0,CPD,MERC,60,120,0.0,120.0,Paid,2018-04-25 00:00:00,FINL,,5210475140,16672,"11400 s halsted, chicago, il",2015-01-01 15:22:00,15
6823391,9192779365,10000 W OHARE BLVD,6420140a3afcaf40e76542eee636ff38b577eb27047e691201e529de5292c0cd,IA,PAS,52333,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,NISS,60,120,0.0,60.0,Paid,2018-03-03 00:00:00,VIOL,,5211059450,716,"10000 w ohare blvd, chicago, il",2015-01-01 15:23:00,15
6823392,9192701246,3225 N HALSTED ST,badb04b0909ef7d9dc90f53c12836f006baf79c2c3dc93ab5df511b44ce0a014,WI,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,FORD,50,100,0.0,50.0,Paid,2017-12-30 00:00:00,,,0,1516,"3200 n halsted st, chicago, il",2015-01-01 15:23:00,15
6823393,69561189,5327 S LOWE AVE,86ea3699356b0157584ffee0a9eef4b0d7bb3467fa39a6af9327a48ebcac6d2e,IL,PAS,606095232,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,9.0,CPD,MITS,60,120,0.0,146.4,Paid,2018-03-28 00:00:00,FINL,,5121914230,10203,"5300 s lowe ave, chicago, il",2015-01-01 15:23:00,15
6823394,68825343,4226 N DRAKE,7ef30515a857af0fc9dfd2e54b204d064bb1992f7bdc8dcf0debeb1213a887df,IL,PAS,608042553,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,17.0,CPD,BMW,60,120,120.0,0.0,Notice,2018-03-23 00:00:00,FINL,Liable,5193211030,13698,"4200 n drake, chicago, il",2015-01-01 15:23:00,15
6823395,69561188,5207 S EMERALD,4ca1bce0edd03bb008d8ab4b833e1513d2adc955be1ab18a62712c058c7fc5d4,IL,PAS,606211623,0976160A,MISSING/NONCOMPLIANT FRONT AND/OR REAR PLATE,9.0,CPD,HOND,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5208970520,10203,"5200 s emerald, chicago, il",2015-01-01 15:23:00,15
6823396,9192608119,717 N DEARBORN ST,bedf2d5cd5b8dc32f0adfe93105e7daa45826cafffb6faa8116467af1060bca5,IL,PAS,606432518,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,TOYT,65,130,0.0,65.0,Paid,2018-01-04 00:00:00,,,5210383190,1526,"700 n dearborn st, chicago, il",2015-01-01 15:24:00,15
6823397,9192748414,11347 S MICHIGAN AV,b1a12411d3f1cc826d9eab2bfcd7240efae987e3b5d6d8c77411a863518d0cac,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498.0,DOF,CHEV,50,100,0.0,50.0,Paid,2018-01-02 00:00:00,,,0,787,"11300 s michigan av, chicago, il",2015-01-01 15:24:00,15
6823398,68745841,8225 S DORCHESTER,cfaa5450fe239bd60ede0b6271d84318a6506e83963cda183c74ce38a5b66a6d,IL,PAS,606203925,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,4.0,CPD,NISS,60,120,120.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5204781440,18462,"8200 s dorchester, chicago, il",2015-01-01 15:24:00,15
6823399,69054650,742 N LAMON,634f8e8f6091e669759e62677e03a8c0e87d71bd39e1122d2d692275d1192cbd,IL,PAS,600161768,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,15.0,CPD,GMC,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5146232360,16158,"700 n lamon, chicago, il",2015-01-01 15:24:00,15
6823400,68788711,4303 W FULLERTON,550dd26348e12ef511fbb5a9cca8c24837c78e5c1a191618baeaf22a8507c888,IL,PAS,606344327,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,25.0,CPD,TOYT,100,200,0.0,100.0,Paid,2018-01-25 00:00:00,,,5201563050,7163,"4300 w fullerton, chicago, il",2015-01-01 15:24:00,15
6823401,68787081,4305 W FULLERTON,e330de9ca43c1f4b775075e5c6383565ba432bc37ee42d4aca424f581fba6d91,IL,PAS,606445237,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,25.0,CPD,KIA,100,200,200.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5203935650,8443,"4300 w fullerton, chicago, il",2015-01-01 15:24:00,15
6823402,68852579,551 E 63RD,e314d789ad50e1b083ac840565348dbf171e9d2905ed26e8bc86f2c941d38ca7,IL,TRK,60628,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",3.0,CPD,FORD,200,400,400.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5209101770,16501,"500 e 63rd, chicago, il",2015-01-01 15:24:00,15
6823403,9192701247,3240 N HALSTED ST,76c45989f026d5cdcfb30135b137b69e1b47e8c561c26460a6ca293065d3016e,IL,PAS,604061521,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,CHEV,50,100,0.0,50.0,Paid,2018-01-09 00:00:00,VIOL,,5210295000,1516,"3200 n halsted st, chicago, il",2015-01-01 15:24:00,15
6823404,9192570943,330 S DEARBORN ST,29038b42d9d54fa5794de337651cabd4b5476f7611c2c9296858fb6fadd47a0d,IL,PAS,60615,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,HYUN,65,130,0.0,65.0,Paid,2018-01-25 00:00:00,VIOL,,5160960120,1519,"300 s dearborn st, chicago, il",2015-01-01 15:25:00,15
6823405,9192779366,10000 W OHARE BLVD,1912c7138174a390f0e45e971cebb963a48f5bd05890a168153fc88445a933f6,IL,PAS,601873768,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,FORD,60,120,0.0,0.0,Dismissed,2018-04-12 00:00:00,VIOL,Not Liable,5203491870,716,"10000 w ohare blvd, chicago, il",2015-01-01 15:25:00,15
6823406,68656753,2231 S KEDZIE AV,5d5fe782cdc3cda7d78bc2c65ceab3b88aeaac2fbd39c71f1eae6fb4ea01d5fe,IL,PAS,606233415,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,10.0,CPD,NISS,60,120,0.0,60.0,Paid,2018-02-26 00:00:00,DETR,,5201852030,8705,"2200 s kedzie av, chicago, il",2015-01-01 15:25:00,15
6823407,69558155,5327 S LOWE AVE,ed026d046659bd1c0d21d7123e3f5a4028273390fbf5ae4dbe3bc152553e9454,IL,PAS,606196701,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,9.0,CPD,ACUR,60,120,120.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5208191130,16543,"5300 s lowe ave, chicago, il",2015-01-01 15:25:00,15
6823408,68457474,10007 W BRYN MAWR,48aa5a359c91dd357f8658c1a28f77903ff06592856e915326404c031954c0fa,IL,PAS,60620,0964050J,DISABLED PARKING ZONE,50.0,CPD-Airport,HYUN,250,500,0.0,500.0,Paid,2018-03-28 00:00:00,FINL,,5205578510,19758,"10000 w bryn mawr, chicago, il",2015-01-01 15:25:00,15
6823409,9192620463,4513 N LINCOLN AV,9d69d7849165d4910cf23f7a813638e6f830b57d0d267e230bb7fd54cedac766,IL,PAS,606141308,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,SUBA,50,100,0.0,50.0,Paid,2018-01-03 00:00:00,,,0,1517,"4500 n lincoln av, chicago, il",2015-01-01 15:25:00,15
6823410,68909093,7424 S STEWART,2fc26c0307ac43f7b7febe43a517fb7809deac0033d8de8cb50b69816eb16ccd,IN,PAS,463123130,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,7.0,CPD,CADI,60,120,0.0,0.0,Dismissed,2018-02-21 00:00:00,VIOL,Not Liable,5210430840,15920,"7400 s stewart, chicago, il",2015-01-01 15:26:00,15
6823411,9192779367,10000 W OHARE BLVD,8b228b89710d9e5ea37336fe0f4cce4af9edebedfcde655b9fb500ba37eb57c0,IN,PAS,463858027,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,HOND,60,120,0.0,60.0,Paid,2018-01-06 00:00:00,,,5210278040,716,"10000 w ohare blvd, chicago, il",2015-01-01 15:26:00,15
6823412,9192748415,11315 S MICHIGAN AV,f3f544063372cec74f3962c1412d610b84e9009bcf561d438ecd0f0e9f58d9a6,IN,PAS,463241726,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498.0,DOF,CHEV,50,100,0.0,50.0,Paid,2018-03-15 00:00:00,DETR,Liable,5210262090,787,"11300 s michigan av, chicago, il",2015-01-01 15:26:00,15
6823413,68745842,8409 S DORCHESTER,a293859c841ddfaadff3abaa33a9b53a0a03b05b63c4876ee3cf994aa48aed2e,IL,PAS,606173165,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,4.0,CPD,CHEV,60,120,120.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5194454590,18462,"8400 s dorchester, chicago, il",2015-01-01 15:27:00,15
6823414,68834886,248 W 22ND PL,78910764e410977e9c15dd37e4774c0237eefa9f72505c6f9b4461d6abc540c1,IN,PAS,463123433,0964100A,WITHIN 15' OF FIRE HYDRANT,9.0,CPD,NISS,150,300,300.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5205900520,14109,"200 w 22nd pl, chicago, il",2015-01-01 15:27:00,15
6823415,68917874,7424 S STEWART,2fc26c0307ac43f7b7febe43a517fb7809deac0033d8de8cb50b69816eb16ccd,IN,PAS,463123130,0964100A,WITHIN 15' OF FIRE HYDRANT,7.0,CPD,CADI,150,300,0.0,0.0,Dismissed,2018-02-21 00:00:00,VIOL,Not Liable,5210430840,16453,"7400 s stewart, chicago, il",2015-01-01 15:27:00,15
6823416,9192570944,332 S DEARBORN ST,46c3cb8dfbf95ed9b55e5ff61866529ef755f001731080f36ed2c3f3ceaf4756,IL,PAS,,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,HYUN,65,130,0.0,65.0,Paid,2017-12-28 00:00:00,,,0,1519,"300 s dearborn st, chicago, il",2015-01-01 15:27:00,15
6823417,68767116,6 W OHIO,3cfb08f84e06b2333a9eceed65a00387ecc262b00efcae8ca31bc263b8a059fa,IL,SPC,,0964080A,RUSH HOUR PARKING,18.0,CPD,FORD,100,200,0.0,100.0,Paid,2018-01-03 00:00:00,,,0,13346,"6 w ohio, chicago, il",2015-01-01 15:27:00,15
6823418,9192743246,1150 S CANAL ST,813ad1cf7867b4d88dfd3efb09da8ddf5f1bb1ffb3db42c1b98584cb81753b8e,IL,TMP,60653,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,FORD,65,130,0.0,65.0,Paid,2018-01-03 00:00:00,,,0,1640,"1100 s canal st, chicago, il",2015-01-01 15:28:00,15
6823419,9192745397,1139 S CANAL ST,0872d1f668db714bf7f9e77ca6fc29a27839b1cc05afcfb06beea4039b632213,IL,PAS,622931018,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,GMC,65,130,0.0,65.0,Paid,2018-02-11 00:00:00,DETR,,5202209470,1374,"1100 s canal st, chicago, il",2015-01-01 15:28:00,15
6823420,68686291,806 E 79TH ST,dcb0e12098f375298c60d70ed397318c11080d8447e0fa444e3ddd208d3e0446,IL,PAS,604712046,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,6.0,CPD,BUIC,100,200,200.0,0.0,Notice,2018-01-11 00:00:00,SEIZ,,5210521620,8344,"800 e 79th st, chicago, il",2015-01-01 15:28:00,15
6823421,9192745937,1133 S CANAL ST,66d384eaf5d9c56fafec0c5a5ffd8d3be4f5e0c2604d559765cf88c1ec6fd0cc,IL,PAS,606193395,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502.0,DOF,LEXU,50,100,100.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5185669490,1596,"1100 s canal st, chicago, il",2015-01-01 15:28:00,15
6823422,68656178,3350 W 26TH ST,d8224605251256fddbc055444b998b7d5b0003162e95558cf0f0623a4e593290,IL,TRK,606234107,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,10.0,CPD,FORD,100,200,0.0,100.0,Paid,2018-03-08 00:00:00,DETR,,5210406790,7041,"3300 w 26th st, chicago, il",2015-01-01 15:28:00,15
6823423,68747822,7824 S CONSTANCE,7dbbbb729d3e13c51ea5b5b2a4e0e2c6edca5dde659d5d8d0e5a6ed76d78993d,IL,PAS,60649,0964090E,RESIDENTIAL PERMIT PARKING,4.0,CPD,JEEP,75,150,0.0,75.0,Paid,2018-02-12 00:00:00,VIOL,,5062142210,8640,"7800 s constance, chicago, il",2015-01-01 15:28:00,15
6823424,68935683,2045 W 103RD ST,f5df932e8446f567410c90d3b18fe2842f8ad4386678d22e73e63310801528da,IL,PAS,604632348,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,22.0,CPD,FORD,60,120,120.0,0.0,Notice,2018-03-24 00:00:00,FINL,Liable,5210452740,10599,"2000 w 103rd st, chicago, il",2015-01-01 15:28:00,15
6823425,68950655,121 E 35TH ST,4dbc2d9b11dbccde6aa1e8c8e116c9314070061aed3679ff59c9946605d2e886,IL,PAS,60625,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,2.0,CPD,LEXU,60,120,120.0,0.0,Notice,2018-01-10 00:00:00,FINL,,5209599010,15290,"100 e 35th st, chicago, il",2015-01-01 15:29:00,15
6823426,9192744680,429 W TAYLOR,18514c5b9958558fec7baa8f19712daf4a8943b5073c63aed8f7756b0cd44895,TX,PAS,95865,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,INFI,65,130,0.0,65.0,Paid,2018-03-08 00:00:00,VIOL,,5210943620,1352,"400 w taylor, chicago, il",2015-01-01 15:29:00,15
6823427,9192779368,10000 W OHARE BLVD,d6fdbd62dc4339ccfca1df25adcb455b5a80cda486a568588e15774540864f27,IL,PAS,605545011,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,BMW,60,120,0.0,0.0,Dismissed,2018-03-21 00:00:00,,Not Liable,5210386610,716,"10000 w ohare blvd, chicago, il",2015-01-01 15:29:00,15
6823428,9192734775,1118 S CANAL ST,f124c1ad769ac81864a230fe3b9dcf119c4f5c409948be0d5ad50a562b15ccd6,IL,PAS,601042346,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502.0,DOF,KIA,50,100,100.0,0.0,Notice,2018-01-04 00:00:00,FINL,,5210384910,1577,"1100 s canal st, chicago, il",2015-01-01 15:29:00,15
6823429,9192749772,517 W TAYLOR ST,7366757e200347856cdee9c08e4b7a5ff582523e02885141c61ade011c7444a1,IL,PAS,606165062,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502.0,DOF,INFI,50,100,0.0,50.0,Paid,2018-01-29 00:00:00,VIOL,,5197205620,1565,"500 w taylor st, chicago, il",2015-01-01 15:30:00,15
6823430,9192743247,1118 S CANAL ST,8cd4147d36ae864351778aa8bdd682b8107f215c0aa7e4b46ae646a6f79fe4cb,IL,PAS,606532852,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,LEXU,65,130,0.0,65.0,Paid,2018-02-24 00:00:00,DETR,,5199249180,1640,"1100 s canal st, chicago, il",2015-01-01 15:30:00,15
6823431,9192734776,1116 S CANAL ST,6363a279c23349eaf7e472e89f1b59ddf9742f383bf47d07e3d785ae67250ef7,IL,PAS,606082716,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502.0,DOF,CHEV,50,100,100.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5190398780,1577,"1100 s canal st, chicago, il",2015-01-01 15:30:00,15
6823432,9192743741,517 W TAYLOR ST,1185740f4cc9bd80f8d1eaa7af52111525fe68b0d558a43b7cb78581343f1e30,IL,PAS,60639,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,CHRY,65,130,130.0,0.0,Notice,2018-01-04 00:00:00,FINL,,5190257250,1579,"500 w taylor st, chicago, il",2015-01-01 15:30:00,15
6823433,9192620464,4541 N LINCOLN AV,dcf3af5a901398085dfda8dd72a7aa63afafed3172ab23cff7accd5c805d887c,IL,PAS,606226248,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,JEEP,50,100,0.0,50.0,Paid,2018-01-03 00:00:00,,,0,1517,"4500 n lincoln av, chicago, il",2015-01-01 15:30:00,15
6823434,68656228,3352 W 26TH ST,057aca2c0cce74706e248e41436a825abeec78199a701b4e94763e7d014b9fa6,IL,TRK,606234743,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,10.0,CPD,FORD,100,200,200.0,0.0,Notice,2018-01-10 00:00:00,FINL,,5210406820,19122,"3300 w 26th st, chicago, il",2015-01-01 15:30:00,15
6823435,9192672089,25 E DELAWARE PL,d473127969cdc62d0f79e14b3066e166a65303963989541f95f4627f83600af2,IL,PAS,604062418,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,JAGU,65,130,130.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5210294700,1523,"1 e delaware pl, chicago, il",2015-01-01 15:30:00,15
6823436,9192743248,1118 S CANAL ST,7385231e585bce0291847edbfd86992394a51caf322de60d0ae84a794700a680,IL,PAS,90805,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,MAZD,65,130,0.0,130.0,Paid,2018-04-24 00:00:00,FINL,,5172473960,1640,"1100 s canal st, chicago, il",2015-01-01 15:30:00,15
6823437,9192743742,517 W TAYLOR ST,dbfe04d1a145ff89f598faa5bd25c65ec6070985c8dc9cf230746f0bad591d0f,IL,PAS,60612,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,BUIC,65,130,0.0,65.0,Paid,2018-01-22 00:00:00,VIOL,,5208586690,1579,"500 w taylor st, chicago, il",2015-01-01 15:30:00,15
6823438,9192749773,517 W TAYLOR ST,782c026d850db81da762819cd57f1991347725d8552368bad8c52166cffc4d00,IL,PAS,606093704,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502.0,DOF,TOYT,50,100,0.0,50.0,Paid,2018-02-22 00:00:00,DETR,,5209969360,1565,"500 w taylor st, chicago, il",2015-01-01 15:30:00,15
6823439,9192701248,758 W ALDINE AV,4722ba70225d980edce5538d4af44502adc06c7dd733a6cfdc919e6534001142,IL,TRK,604409039,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,CHEV,50,100,0.0,0.0,Dismissed,2018-03-27 00:00:00,,Not Liable,5210295010,1516,"700 w aldine av, chicago, il",2015-01-01 15:30:00,15
6823440,9192779369,10000 W OHARE BLVD,6e40d424703b63c80c021132817861443c2ad0fd4c387c3379f06feb6debc89d,WI,PAS,537032224,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,VOLK,60,120,0.0,60.0,Paid,2018-01-01 00:00:00,,,0,716,"10000 w ohare blvd, chicago, il",2015-01-01 15:30:00,15
6823441,68899932,4860 N WOLCOTT,2b9f769dc3266599109f5f683dcea55f787ac6d91790fca3e93bf51dbc0448e8,IL,PAS,606404030,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,20.0,CPD,TOYT,60,120,0.0,120.0,Paid,2018-05-01 00:00:00,FINL,,5210345110,11556,"4800 n wolcott, chicago, il",2015-01-01 15:30:00,15
6823442,68680911,11400 S HALE AVE,604f727cf517132bb8e5d27e53b7b10e946ccd9d6ebd380db587199e4a53fd7e,IL,TMP,60643,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,6.0,CPD,BMW,60,120,120.0,0.0,Notice,2018-01-10 00:00:00,FINL,,5210429700,17793,"11400 s hale ave, chicago, il",2015-01-01 15:30:00,15
6823443,9192749774,517 W TAYLOR ST,cac5bd0564a846adc7ab0ffd7d534a0298f4beb0087e899d9549ed825b94d3db,IL,PAS,606081817,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502.0,DOF,CADI,50,100,0.0,50.0,Paid,2018-01-14 00:00:00,VIOL,,5210296360,1565,"500 w taylor st, chicago, il",2015-01-01 15:30:00,15
6823444,9192734777,1118 S CANAL ST,29168377f5db53ae7e7e96d35d0164b1bb7b96c6e9d519a7a921724daf42ee45,IL,PAS,606122528,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502.0,DOF,CHEV,50,100,122.0,0.0,Notice,2018-01-03 00:00:00,SEIZ,,5203760830,1577,"1100 s canal st, chicago, il",2015-01-01 15:30:00,15
6823445,9192741730,1017 W MADISON ST,02f8884758a989fd914cb99cbd9e2abf4fb8d17acc18251ed2a882aa24be56a9,IL,PAS,600071716,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,VOLK,65,130,0.0,65.0,Paid,2018-03-27 00:00:00,DETR,Liable,5210385230,1631,"1000 w madison st, chicago, il",2015-01-01 15:31:00,15
6823446,9192743249,1118 S CANAL ST,c2db390fc8aec86dc621a1ca75fd7f2f3077cdb1e85e39b25de73c976bf7e71c,IL,PAS,606083902,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,HOND,65,130,0.0,65.0,Paid,2018-02-02 00:00:00,VIOL,,5201824440,1640,"1100 s canal st, chicago, il",2015-01-01 15:31:00,15
6823447,68854953,344 E 63RD ST,b6a2f33e78d4e4ffca82a1098d8c43a8968cb3f1623030884504aa47c0ad526a,IL,PAS,606532408,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,3.0,CPD,HOND,60,120,120.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5210407980,8983,"300 e 63rd st, chicago, il",2015-01-01 15:31:00,15
6823448,68656179,2513 S ST LOUIS,b42e2d65a51ec081fa6b6feca5bf0d374c8db48109e8443f0000c9110db5366f,NJ,PAS,,0964110A,DOUBLE PARKING OR STANDING,10.0,CPD,OLDS,100,200,100.0,0.0,Define,2018-01-03 00:00:00,,,0,7041,"2500 s st louis, chicago, il",2015-01-01 15:31:00,15
6823449,9192741731,1017 W MADISON ST,882ad997a5c22efdf2bd24acd970a67cf9962a549997a29e3b7b85b7ee4e9a7b,IL,PAS,606602306,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502.0,DOF,FIAT,50,100,0.0,0.0,Dismissed,2018-03-20 00:00:00,,Not Liable,5201287610,1631,"1000 w madison st, chicago, il",2015-01-01 15:31:00,15
6823450,9192620465,4550 N LINCOLN AV,04799510d3b5a73a41c304821a1f89391cf59f6c106e70243e0cf373ca1baa8f,IL,PAS,606251597,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,INFI,50,100,0.0,50.0,Paid,2018-01-28 00:00:00,VIOL,,5210294500,1517,"4500 n lincoln av, chicago, il",2015-01-01 15:32:00,15
6823451,9192743250,1118 S CANAL ST,007fb09f001144ccb2cf6858c175c43d67b7a9ad99d68cbc64ce977c3762f2e6,IL,PAS,606441936,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,HYUN,65,130,0.0,65.0,Paid,2018-02-02 00:00:00,VIOL,,5210277280,1640,"1100 s canal st, chicago, il",2015-01-01 15:32:00,15
6823452,68759564,106 W DIVISION,c8339fbbd7d10e4315797656d2c483c6258de33fdb5754ff627a85ea727b7716,IL,PAS,60610,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,18.0,CPD,LINC,100,200,200.0,0.0,Notice,2018-01-10 00:00:00,SEIZ,,5208380390,17382,"100 w division, chicago, il",2015-01-01 15:32:00,15
6823453,9192779370,10000 W OHARE BLVD,260575ebdc74571bf79c511d8437e261ff0cd11e7acf8cc58c4eb1edcb286e9c,WI,PAS,537193172,0976160B,EXPIRED PLATE OR TEMPORARY REGISTRATION,498.0,DOF,TOYT,60,120,0.0,0.0,Dismissed,2018-04-03 00:00:00,,Not Liable,5203461750,716,"10000 w ohare blvd, chicago, il",2015-01-01 15:32:00,15
6823454,9192608120,9 E SUPERIOR ST,ec5ee417fba9d7d49d7513c761f2f3eebd549490b9eaabdf61bc8cba90c98c4e,IL,PAS,604382277,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,NISS,65,130,0.0,65.0,Paid,2018-01-03 00:00:00,,,0,1526,"9 e superior st, chicago, il",2015-01-01 15:32:00,15
6823455,9192680951,1017 W MADISON ST,06886ad990676f8ef8853eace1560e336d8de42010e6d8a0ad2d5bc6b9b966a2,IL,PAS,606321526,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502.0,DOF,FORD,50,100,0.0,0.0,Dismissed,2018-04-09 00:00:00,VIOL,Not Liable,5210276110,1109,"1000 w madison st, chicago, il",2015-01-01 15:32:00,15
6823456,9192742386,844 W MONROE ST,5d7997ae5e7ec4a432df07ac42ac9fc4c296be80bdaa8b880cc076ab48bbe85f,IL,PAS,60187,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502.0,DOF,HOND,65,130,0.0,0.0,Dismissed,2018-03-20 00:00:00,,Not Liable,5210296120,1624,"800 w monroe st, chicago, il",2015-01-01 15:32:00,15
6823457,9192743251,517 W TAYLOR ST,5b504a0be5ac60783e83f14a8b4789a9216a109ed0b9fdd0ddb578b0f39eb95a,IL,PAS,,0964110A,DOUBLE PARKING OR STANDING,502.0,DOF,TOYT,100,200,100.0,0.0,Define,2017-12-27 00:00:00,,,0,1640,"500 w taylor st, chicago, il",2015-01-01 15:33:00,15
6823458,9192400634,119 S WABASH AV,36c6d402bbdc2048f597ae6c331fd796b15171383bc016c8ac2939b143172d71,IL,PAS,604285819,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729.0,Miscellaneous,NISS,65,130,130.0,0.0,Notice,2018-01-03 00:00:00,FINL,,5203300370,1512,"100 s wabash av, chicago, il",2015-01-01 15:33:00,15
6823459,68892896,5075 N WOLCOTT,271c3a99dd4f0fde8420a6c004bb96ad83cec96c22933f386a0d1e39c6319208,IL,PAS,,0964100A,WITHIN 15' OF FIRE HYDRANT,20.0,CPD,FORD,150,300,0.0,150.0,Paid,2018-01-22 00:00:00,,,0,19780,"5000 n wolcott, chicago, il",2015-01-01 15:33:00,15
