,Unnamed: 0,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
1896,1896,9191867333,2017-06-09 09:25:00,6104 S WABASH,b3b8d667e37149729a57622d4cc50b1cc44920c621517f00cf75961d9648fb56,IL,PAS,604722239.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,PONT,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5205847050,125,"6100 s wabash, chicago, il",60637,41.78340185360203,-87.62383821788931
1897,1897,9191867602,2017-06-09 09:25:00,6429 N ARTESIAN,0d246de97d0933046611733ec0f36b1a8d44428a9ce35c816529454ca5d48e53,IL,PAS,60645.0,0964040B,STREET CLEANING,498,DOF,NISS,60,120,0.0,60.0,Paid,2017-06-26 00:00:00,VIOL,,5205892390,523,"6400 n artesian, chicago, il",60645,41.998599450458755,-87.69110507129689
1898,1898,9191865586,2017-06-09 09:25:00,4450 N MARMORA AV,b189776cf4d0806bd4bed73b6b1430d8703d680e5eabc5e540d4f7a7ff331f64,IL,PAS,600052882.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,CHEV,60,120,0.0,60.0,Paid,2017-06-25 00:00:00,VIOL,,5205727550,610,"4400 n marmora av, chicago, il",60630,41.96188565306713,-87.77466830102699
1899,1899,9191867332,2017-06-09 09:25:00,6104 S WABASH,b3b8d667e37149729a57622d4cc50b1cc44920c621517f00cf75961d9648fb56,IL,PAS,604722239.0,0964040B,STREET CLEANING,498,DOF,PONT,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5205847050,125,"6100 s wabash, chicago, il",60637,41.78340185360203,-87.62383821788931
1900,1900,9191835341,2017-06-09 09:25:00,1716 N RIDGEWAY,b8872185576cf34557a1db14074bc4c81898f788d196eeeb035bcd0d60b22439,IL,PAS,606474728.0,0964040B,STREET CLEANING,498,DOF,NISS,60,120,0.0,60.0,Paid,2017-07-12 00:00:00,VIOL,,5200777770,715,"1700 n ridgeway, chicago, il",60647,41.912360077990655,-87.72032541038125
1901,1901,9191809507,2017-06-09 09:25:00,3335 N SHEFFIELD,781c6674bc09e61fb58a1f8580cfa54dc7fe704d619ae1c461520f7237ffa222,IL,PAS,,0964040B,STREET CLEANING,498,DOF,HOND,60,120,0.0,60.0,Paid,2017-06-13 00:00:00,,,0,720,"3300 n sheffield, chicago, il",60657,41.942790031363614,-87.65415511515398
1902,1902,9191737560,2017-06-09 09:25:00,6128 S WABASH,589333681389bf23259214bd624b584c38b04311f54822700e3ff01444d4b297,IL,PAS,60637.0,0964040B,STREET CLEANING,498,DOF,CHRY,60,120,0.0,60.0,Paid,2017-07-14 00:00:00,VIOL,,5185340750,275,"6100 s wabash, chicago, il",60637,41.78291736518726,-87.62383046739785
1903,1903,67507316,2017-06-09 09:25:00,4224 S EMERALD,5b63de58dab6ca5dee46b210222714dd545a3c89f0fd6a9f78e017030575ea0d,IL,PAS,,0964040B,STREET CLEANING,498,DOF,BMW,60,120,0.0,60.0,Paid,2017-06-21 00:00:00,,,0,73,"4200 s emerald, chicago, il",60609,41.81680724562872,-87.64454681934886
1904,1904,9191905689,2017-06-09 09:25:00,614 W JACKSON BV,c0e3804b46d1b38ada2d8fdd0879df0279e1f3832d5ff43a3ba0a014b6aa0d48,IL,PAS,,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,FORD,65,130,0.0,65.0,Paid,2017-06-12 00:00:00,,,0,608,"600 w jackson bv, chicago, il",60661,41.87806695159572,-87.6433459515957
1905,1905,67667445,2017-06-09 09:25:00,1543 W THOMAS,652ea6da310a723933dbc16ffe12786c67c171d2f5a2f043f8f167cf923a3254,KY,PAS,40241.0,0964040B,STREET CLEANING,12,CPD,HYUN,60,120,0.0,60.0,Paid,2017-06-25 00:00:00,,,0,19538,"1500 w thomas, chicago, il",60642,41.90151548845881,-87.66661097155058
1906,1906,9191895086,2017-06-09 09:25:00,3011 N PAULINA,e8708f0788c0a7da3eec4edb8005e72f5616c071b7707ba2d3c15c0340f68d06,IL,PAS,605632875.0,0964040B,STREET CLEANING,498,DOF,VOLK,60,120,0.0,60.0,Paid,2017-06-27 00:00:00,VIOL,,5187314690,637,"3000 n paulina, chicago, il",60657,41.936335427780755,-87.67091065754155
1907,1907,9191913759,2017-06-09 09:25:00,2735 N MILDRED,8c9398182774de99f5d28edc754ed9fa9e4c94cfec1a1fd089d8528af4815e38,IL,PAS,606575132.0,0964040B,STREET CLEANING,498,DOF,TOYT,60,120,0.0,0.0,Dismissed,2017-09-20 00:00:00,,Not Liable,5194157600,129,"2700 n mildred, chicago, il",60614,41.931882618096836,-87.65136262626248
1908,1908,9191900838,2017-06-09 09:25:00,1170 W FARWELL AVE,121781be32cc0ddec0282aa1e02f931c34efb5cb101b8b0f005315536cc405a7,IL,PAS,606264453.0,0964040B,STREET CLEANING,498,DOF,MINI,60,120,0.0,60.0,Paid,2017-08-07 00:00:00,DETR,,5190573140,664,"1100 w farwell ave, chicago, il",60626,42.006796500432685,-87.66089947599399
1909,1909,9191809508,2017-06-09 09:25:00,3331 N SHEFFIELD,453360c3e56a3f473cfbc0d1ea672d61a29d17621a88f9018d490bdd52152a01,IL,PAS,600154334.0,0964040B,STREET CLEANING,498,DOF,JEEP,60,120,0.0,60.0,Paid,2017-07-29 00:00:00,DETR,,5190906750,720,"3300 n sheffield, chicago, il",60657,41.942700031363614,-87.65415158961875
1910,1910,9191887687,2017-06-09 09:25:00,4854 N LAMON,518d7ee44ffbf589dcf5a0f7fec0fd84e21ee480351e77184206e67002c900c8,IL,PAS,606341819.0,0964040B,STREET CLEANING,498,DOF,HYUN,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5039310790,653,"4800 n lamon, chicago, il",60630,41.969228316225,-87.75029280207424
1911,1911,67507317,2017-06-09 09:25:00,4230 S EMERALD,b0fc2edd95c3664c57a6cde6d224b0716bb2313d75b2c3ff623869c74348c0b0,IL,PAS,,0964040B,STREET CLEANING,498,DOF,AUDI,60,120,0.0,60.0,Paid,2017-06-27 00:00:00,,,0,73,"4200 s emerald, chicago, il",60609,41.816619136274454,-87.64454787763266
1912,1912,9191873602,2017-06-09 09:26:00,909 S MASON,c1251a2f2d5e31658b299a5c7a8344dd5859edc34675fcec4555bcc94a82a9eb,IL,PAS,608041148.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,CADI,75,150,0.0,75.0,Paid,2017-06-22 00:00:00,VIOL,,5176173960,727,"900 s mason, chicago, il",60644,41.87017124158647,-87.77298567964742
1913,1913,9191883928,2017-06-09 09:26:00,2633 N WASHTENAW,13b7178200a9a8e892ff55d9c5861478eb76f27d1f8e0574f060327eed54cfd1,IL,PAS,606471835.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,MITS,60,120,0.0,120.0,Paid,2017-12-06 00:00:00,FINL,,5171448530,641,"2600 n washtenaw, chicago, il",60647,41.92974970191585,-87.69508464790256
1914,1914,9191835087,2017-06-09 09:26:00,3256 S HOYNE,ca84732acdc539cf933e47fef909cd976d2eac01117d789421403a27b54a9b98,OH,PAS,45214.0,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,MAZD,60,120,0.0,60.0,Paid,2017-07-21 00:00:00,VIOL,,5205906780,139,"3200 s hoyne, chicago, il",60608,41.83423999417161,-87.67786685209744
1915,1915,9191910155,2017-06-09 09:26:00,7256 S JEFFERY BOULEVARD,607dd0b39d4308a485c05c5fd974fce1215c0c1d75647df3e3f109a465e5c82b,IL,PAS,606434136.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,FORD,60,120,0.0,60.0,Paid,2017-07-05 00:00:00,VIOL,,5199272550,687,"7200 s jeffery boulevard, chicago, il",60649,41.76283076833628,-87.57628283880611
1916,1916,9191887688,2017-06-09 09:26:00,3950 N LAMON,eca7abfd1220f306f84badf379cc632dfeb360439ce5b7ff0660cb826d24b62d,IL,PAS,606463717.0,0964040B,STREET CLEANING,498,DOF,CADI,60,120,0.0,60.0,Paid,2017-07-25 00:00:00,DETR,,5149293200,653,"3900 n lamon, chicago, il",60641,41.95283070430144,-87.74988629569856
1917,1917,9191909972,2017-06-09 09:26:00,3556 N KEDVALE,f99b3f6a99aa0551410aca433cbaf4fa88e55766e23256dd3848710867cb29ba,IL,PAS,60625.0,0964040B,STREET CLEANING,498,DOF,HOND,60,120,0.0,60.0,Paid,2017-06-20 00:00:00,VIOL,,5204997200,251,"3500 n kedvale, chicago, il",60641,41.94605384677393,-87.73132829569856
1918,1918,9191876094,2017-06-09 09:26:00,3924 W 67TH PL,b641a2e71cacd4cf159ee16a9aafc0e4f1909b70c8fcf682fe0330dfa2b25664,IL,PAS,606294115.0,0964040B,STREET CLEANING,498,DOF,DODG,60,120,0.0,60.0,Paid,2017-07-08 00:00:00,VIOL,,5202700100,616,"3900 w 67th pl, chicago, il",60629,41.77050546047074,-87.72114191909516
1919,1919,68221739,2017-06-09 09:26:00,5235 S MAYFIELD,894ee6f52336f6e5ca2a2c27abfcfb0d72d30bf2265fcb02f81267e7dc225292,IN,PAS,463681071.0,0964040B,STREET CLEANING,8,CPD,JEEP,60,120,0.0,60.0,Paid,2017-06-25 00:00:00,,,0,15492,"5200 s mayfield, chicago, il",60638,41.79696303136362,-87.76968369897301
1920,1920,67507318,2017-06-09 09:26:00,4234 S EMERALD,49d65f95ab307f8aa080cb931502de111a0b91e3072ca188a4e2775e85313f4a,IL,PAS,60609.0,0964040B,STREET CLEANING,498,DOF,HYUN,60,120,0.0,0.0,Dismissed,2018-03-26 00:00:00,SEIZ,,5021451540,73,"4200 s emerald, chicago, il",60609,41.81658481902451,-87.6445667882907
1921,1921,68001644,2017-06-09 09:26:00,4019 S CAMPBELL,9668c4371a5e663e7869824a586ebe723283d8f56f13af08f4900c4e88713573,IL,PAS,,0964040B,STREET CLEANING,9,CPD,SATR,60,120,0.0,60.0,Paid,2017-06-16 00:00:00,,,0,6827,"4000 s campbell, chicago, il",60632,41.820408146546235,-87.68721176447016
1922,1922,9191917459,2017-06-09 09:26:00,4114 N CENTRAL PARK,37200bdee474825dbd533d3d96ec2b61e88b8b8348047bfed7c4d2cf2c3e399a,IL,PAS,606182140.0,0964040B,STREET CLEANING,498,DOF,KIA,60,120,0.0,60.0,Paid,2017-06-26 00:00:00,VIOL,,5180203520,714,"4100 n central park, chicago, il",60618,41.956091717179305,-87.71790687763266
1923,1923,9191922704,2017-06-09 09:26:00,4839 N WINTHROP,5cbe4879ab069f31112bf95c91984fee55e274195da7a176f8fed305006788a6,IL,PAS,606133977.0,0964110A,DOUBLE PARKING OR STANDING,498,DOF,TOYT,100,200,0.0,100.0,Paid,2017-07-18 00:00:00,VIOL,,5188749620,690,"4800 n winthrop, chicago, il",60640,41.97023958090483,-87.65755408630054
1924,1924,9191913760,2017-06-09 09:26:00,2739 N MILDRED,0c95794144dcaf8335a8c5b124e44c83d0ae9c4a95072b6cfa93bd3fb74b4727,IL,PAS,604534843.0,0964040B,STREET CLEANING,498,DOF,HOND,60,120,0.0,0.0,Dismissed,2017-07-10 00:00:00,,Not Liable,5204387900,129,"2700 n mildred, chicago, il",60614,41.931574300135935,-87.65133471044864
1925,1925,9191823370,2017-06-09 09:26:00,1210 W GRANVILLE,7d68a5667976671add15854ab99e0e52f029d6be4df6f378d580946976be1460,IL,PAS,60660.0,0964040B,STREET CLEANING,498,DOF,VOLK,60,120,146.4,0.0,Notice,2017-06-12 00:00:00,SEIZ,,5205323310,682,"1200 w granville, chicago, il",60660,41.99458648600597,-87.66099050291419
1926,1926,9191903904,2017-06-09 09:26:00,5059 W DEMING PLACE,6c169c448a58e4fd216a01fde4e9b9637933102620bb83dcd4a7ac282ab775a8,IL,PAS,605322926.0,0964040B,STREET CLEANING,498,DOF,ACUR,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5204059840,287,"5000 w deming place, chicago, il",60639,41.92689451399403,-87.75249797155058
1927,1927,9191890135,2017-06-09 09:26:00,4628 N ALBANY AVE,cda3697fade6dae3c3b55c75459b210bed973e85b4a8489a93addaa942bd848b,IL,PAS,,0964040B,STREET CLEANING,498,DOF,JEEP,60,120,0.0,60.0,Paid,2017-06-12 00:00:00,,,0,657,"4600 n albany ave, chicago, il",60625,41.965574704301424,-87.70598879569856
1928,1928,9191880053,2017-06-09 09:26:00,1835 W BARRY,6df030fef41d6852c0d1c6158a63ab28d6b8c502983601801ab448758efe30c2,IN,PAS,,0964040B,STREET CLEANING,498,DOF,BUIC,60,120,0.0,60.0,Paid,2017-06-14 00:00:00,,,0,693,"1800 w barry, chicago, il",60657,41.937766513994035,-87.67498852553523
1929,1929,9191867603,2017-06-09 09:26:00,6419 N ARTESIAN,3c1a987ef697e5d108693a9d0effc22fff25c831c71d552e94b9d411a1744f18,IL,PAS,60659.0,0964040B,STREET CLEANING,498,DOF,TOYT,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,523,"6400 n artesian, chicago, il",60645,41.99831954764553,-87.69106903595699
1930,1930,9191840182,2017-06-09 09:26:00,30 W MONROE,867f74089a5f82da6066fb4fde4cce51adc2847c10cebaa8f2feff498f5a981e,IL,TRK,606220000.0,0964020B,OBSTRUCT ROADWAY,498,DOF,FLNR,75,150,0.0,75.0,Paid,2017-07-07 00:00:00,VIOL,,5044442130,622,"1 w monroe, chicago, il",60603,41.8807645226497,-87.62857152844941
1931,1931,9191818384,2017-06-09 09:26:00,1950 W 19TH ST,5f29c95a17527f909c8245d78132784e810044cd5ede28a642c309a700824e87,IN,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,VOLK,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,791,"1900 w 19th st, chicago, il",60608,41.85581251399404,-87.67530055536962
1932,1932,9191900839,2017-06-09 09:26:00,1170 W FARWELL AVE,864095727d493f9792ce2f6f31cadd638d3ea4315f670106ad15a6cc2fd558b2,IL,PAS,,0964040B,STREET CLEANING,498,DOF,HYUN,60,120,0.0,60.0,Paid,2017-06-13 00:00:00,,,0,664,"1100 w farwell ave, chicago, il",60626,42.006796500432685,-87.66089947599399
1933,1933,68221740,2017-06-09 09:27:00,5225 S MAYFIELD,9d1689b7f7089ead6ae3e4c9c529381940f94820c30f4cff6ce9c34246560ad2,IL,PAS,606086717.0,0964040B,STREET CLEANING,8,CPD,TOYT,60,120,0.0,60.0,Paid,2017-07-04 00:00:00,VIOL,,5173767470,15492,"5200 s mayfield, chicago, il",60638,41.79733300582839,-87.769692698973
1934,1934,9191737561,2017-06-09 09:27:00,6120 S WABASH,2839765694a6d265a107cc38c084ba0f793b12368f944d13bf91e0cf46e9caf0,IL,PAS,606523745.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,TOYT,60,120,0.0,60.0,Paid,2017-07-11 00:00:00,VIOL,,5199246930,275,"6100 s wabash, chicago, il",60637,41.78305209083586,-87.62383245930933
1935,1935,67521134,2017-06-09 09:27:00,4340 S HONORE,da2c485d2de2e65d2a1e9a64952890e4a7ab2b5c5466c43b044e854c53c2ae12,IL,PAS,606093126.0,0964040B,STREET CLEANING,9,CPD,CHEV,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5066422150,17072,"4300 s honore, chicago, il",60609,41.81463866472387,-87.67120490316789
1936,1936,67667446,2017-06-09 09:27:00,1527 W THOMAS,402fc7f95216651ff6d2c99ae5426ca218632c6e0ce7bc047cd8dfacfc1a6c81,IL,TRK,,0964040B,STREET CLEANING,12,CPD,TOYT,60,120,0.0,60.0,Paid,2017-06-21 00:00:00,,,0,19538,"1500 w thomas, chicago, il",60642,41.90152448845882,-87.66597099708581
1937,1937,9191922705,2017-06-09 09:27:00,4812 N WINTHROP,8af23566ccbca671fc3d95db330fe7d72efe0d6a4b4d36698c4dfc04f3544f49,IL,PAS,60640.0,0964040B,STREET CLEANING,498,DOF,VOLK,60,120,0.0,60.0,Paid,2017-07-03 00:00:00,VIOL,,5023975200,690,"4800 n winthrop, chicago, il",60640,41.96940695317797,-87.65765438335329
1938,1938,9191909741,2017-06-09 09:27:00,1418 E HYDE PARK BV,3c39b879378e28beeb918a79c4804d55b727109e8cb8173ac73dcf7acb8c6f15,IL,TMP,60444.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,MITS,50,100,50.0,0.0,Define,2017-06-12 00:00:00,,,0,761,"1400 e hyde park bv, chicago, il",60615,41.802464522649686,-87.59099839355993
1939,1939,9191913761,2017-06-09 09:27:00,2751 N MILDRED,a781dda78e04f39035d679c7bb05cc2d332e5870a950ce61f8ce127974b4b7b4,OH,PAS,60123.0,0964040B,STREET CLEANING,498,DOF,HOND,60,120,0.0,60.0,Paid,2017-06-27 00:00:00,VIOL,,5205907720,129,"2700 n mildred, chicago, il",60614,41.9324145925616,-87.65139111904911
1940,1940,9191898621,2017-06-09 09:27:00,2654 N WILTON,2d1517a0236b95c1108437ba38df0d3f9e9985dfe7f54f89e6aaf101748bb59f,IL,PAS,60189.0,0964040B,STREET CLEANING,498,DOF,FORD,60,120,0.0,60.0,Paid,2017-06-26 00:00:00,VIOL,,5205246470,745,"2600 n wilton, chicago, il",60614,41.93063954954124,-87.65255541038124
1941,1941,9191903905,2017-06-09 09:27:00,5059 W DEMING PLACE,6c169c448a58e4fd216a01fde4e9b9637933102620bb83dcd4a7ac282ab775a8,IL,PAS,605322926.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,ACUR,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5204059840,287,"5000 w deming place, chicago, il",60639,41.92689451399403,-87.75249797155058
1942,1942,9191895087,2017-06-09 09:27:00,3013 N PAULINA,0ceb3ad8051f3afaa20183972007ebac9d542eac389258b17db09c690af0c988,IL,PAS,606474825.0,0964040B,STREET CLEANING,498,DOF,CHEV,60,120,0.0,60.0,Paid,2017-06-17 00:00:00,VIOL,,5205894380,637,"3000 n paulina, chicago, il",60657,41.93638463075086,-87.67091162230568
1943,1943,9191890136,2017-06-09 09:27:00,3051 W EASTWOOD,dae2750ef4c9af898b5822f61ab200548c24dbae631673edd6f6c27ddaa96f37,IL,FFM,600743071.0,0964040B,STREET CLEANING,498,DOF,FORD,60,120,0.0,120.0,Paid,2017-12-07 00:00:00,SEIZ,,5200260790,657,"3000 w eastwood, chicago, il",60625,41.9655637741783,-87.70472373135992
1944,1944,9191889478,2017-06-09 09:27:00,3010 W LELAND,48f3084e972e6bd125a0631bd2468d3c86a274b36c977a41c00919764730ac4d,IL,PAS,,0964040B,STREET CLEANING,498,DOF,HYUN,60,120,0.0,60.0,Paid,2017-06-12 00:00:00,,,0,639,"3000 w leland, chicago, il",60625,41.96674405861481,-87.70401937759011
1945,1945,9191888127,2017-06-09 09:27:00,1531 N GREENVIEW,2c694f931ca964884ddcc5f8b4ab7c7fafb322485ff0f8033aa9a1caef847eb2,IN,PAS,46804.0,0964040B,STREET CLEANING,498,DOF,PONT,60,120,0.0,60.0,Paid,2017-06-28 00:00:00,VIOL,,5200575980,723,"1500 n greenview, chicago, il",60642,41.90927286971777,-87.66514142072839
1946,1946,9191883929,2017-06-09 09:27:00,2633 N WASHTENAW,da5a13adcb5b95e2998b92372f0a8db10f57dc29f8236646c53ab3e41dccfeeb,WI,PAS,53217.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,VOLK,60,120,0.0,60.0,Paid,2017-07-16 00:00:00,VIOL,,5205098380,641,"2600 n washtenaw, chicago, il",60647,41.92974970191585,-87.69508464790256
1947,1947,9191887689,2017-06-09 09:27:00,3942 N LAMON,ae211604bf27eccd8daaa3fa21133e7fba34f35cccda08c399c77858a173fecc,IL,PAS,60639.0,0964040B,STREET CLEANING,498,DOF,TOYT,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,FINL,,5205300620,653,"3900 n lamon, chicago, il",60641,41.95267770430143,-87.74988629569856
1948,1948,9191876095,2017-06-09 09:27:00,3930 W 67TH PL,3401a719d72275895a47790199a9aedb47506d00dbf930321bcaf88dfe44b1dd,IL,PAS,60629.0,0964040B,STREET CLEANING,498,DOF,VOLK,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,FINL,,5205847470,616,"3900 w 67th pl, chicago, il",60629,41.77050546047074,-87.72138041909515
1949,1949,9191860973,2017-06-09 09:27:00,1650 W SUPERIOR,b31b9c2ee872ba431d7adb45eea822f447238c96ba0f54f37a974470f1c20fd7,IL,PAS,606395211.0,0964040B,STREET CLEANING,498,DOF,NISS,60,120,120.0,0.0,Bankruptcy,2017-11-14 00:00:00,SEIZ,,5166684650,772,"1600 w superior, chicago, il",60622,41.89515645657562,-87.66936008381903
1950,1950,9191809509,2017-06-09 09:27:00,3325 N SHEFFIELD,0764c73aaf656fa3915996927bb9331913cbae490cdb0d153e2048f73d263874,IL,PAS,606579349.0,0964040B,STREET CLEANING,498,DOF,BUIC,60,120,0.0,60.0,Paid,2017-06-23 00:00:00,VIOL,,5198313570,720,"3300 n sheffield, chicago, il",60657,41.9424930313636,-87.65414258961876
1951,1951,67930589,2017-06-09 09:27:00,7729 S BISHOP,283728169df2ce26ebdff05f18e478b6f28248f470aec2f4d3694cec59e0e52d,IL,PAS,,0964040B,STREET CLEANING,6,CPD,CHEV,60,120,0.0,60.0,Paid,2017-06-21 00:00:00,,,0,15876,"7700 s bishop, chicago, il",60620,41.75316003136362,-87.66022422782645
1952,1952,9191873603,2017-06-09 09:27:00,915 S MASON,cfc81db2d2e8f6f35b475383afba15457f0872a04b7406a41bdda5daeb12f1c7,IL,PAS,606445341.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,HOND,60,120,0.0,60.0,Paid,2017-06-15 00:00:00,,,5198420380,727,"900 s mason, chicago, il",60644,41.86989061809683,-87.772991198973
1953,1953,9191856539,2017-06-09 09:28:00,715 E 42ND ST,b97d7d0283fa637916caee08ba61cda9cc243f9f68dcab448726db6b89e9e6e4,IL,PAS,606532911.0,0964040B,STREET CLEANING,498,DOF,NISS,60,120,30.0,90.0,Notice,2017-06-15 00:00:00,FINL,,5122014340,778,"700 e 42nd st, chicago, il",60653,41.81848643030734,-87.60883853278646
1954,1954,9191865752,2017-06-09 09:28:00,1535 N GREENVIEW,5a700da6107b0373a9561129a82a69ad96bb9842c4a880a92110ddab8e59964f,IL,PAS,600073256.0,0964040B,STREET CLEANING,498,DOF,PONT,60,120,0.0,60.0,Paid,2017-06-29 00:00:00,VIOL,,5205846970,737,"1500 n greenview, chicago, il",60642,41.909318887228345,-87.66514258783917
1955,1955,67521135,2017-06-09 09:28:00,4334 S HONORE,32d78e094a404a2ec53362452778795ff68863a49df4dc0b94c267eb2e173ecf,IL,PAS,606093118.0,0964040B,STREET CLEANING,9,CPD,NISS,60,120,0.0,60.0,Paid,2017-06-30 00:00:00,VIOL,,5185502120,17072,"4300 s honore, chicago, il",60609,41.81477366472387,-87.67120490316789
1956,1956,9191887690,2017-06-09 09:28:00,5002 W DAKIN,04ce56425ee3aa057dc5721ac2d16e3061e3d0ce92a2d2e4830dfa5d3d3c84cc,IL,PAS,606412615.0,0964040B,STREET CLEANING,498,DOF,NISS,60,120,0.0,60.0,Paid,2017-07-17 00:00:00,VIOL,,5200670930,653,"5000 w dakin, chicago, il",60641,41.95245951875456,-87.75247011226844
1957,1957,9191876096,2017-06-09 09:28:00,3950 W 67TH PL,ee8bd659797758d56c6c7bec4c0f76e9416a4147841bc1c11b99285e3473bed3,IL,PAS,60629.0,0964040B,STREET CLEANING,498,DOF,PONT,60,120,0.0,60.0,Paid,2017-06-30 00:00:00,VIOL,,5205892820,616,"3900 w 67th pl, chicago, il",60629,41.770542651870755,-87.72201146185157
1958,1958,67893742,2017-06-09 09:28:00,5502 W WASHINGTON,11af82652d00b3db41a2cac9cc80df3cf9aa7294418522abd90c8bf04c4d1719,IL,PAS,604401645.0,0964100F,20'OF CROSSWALK,15,CPD,CHEV,60,120,0.0,60.0,Paid,2017-07-01 00:00:00,VIOL,,5020307580,15347,"5500 w washington, chicago, il",60644,41.88234027402424,-87.76335665170645
1959,1959,9191747419,2017-06-09 09:28:00,220 W INSTITUTE PL,50d862d788eed1598bd06b360ddb94fdd87b3e4ac0a5e4ee5d145e0ca25d05bc,IL,PAS,606262850.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,729,Miscellaneous,TOYT,65,130,0.0,65.0,Paid,2017-08-05 00:00:00,DETR,,5185216870,1449,"200 w institute pl, chicago, il",60610,41.89748685703081,-87.6345748319895
1960,1960,9191910156,2017-06-09 09:28:00,7112 S EUCLID AVE,4d7a7258a2f90675b74de075e09e10c4faad8b1a06e97040ca6c114ac5179d9d,IL,PAS,606493157.0,0964040B,STREET CLEANING,498,DOF,FORD,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5204164950,687,"7100 s euclid ave, chicago, il",60649,41.765678497085815,-87.57814834488407
1961,1961,9191909973,2017-06-09 09:28:00,3470 N KEDVALE,17af8872527f3cf0249c050b76861a73a609af19653ffe6e65042983861a80b5,IL,PAS,60453.0,0964040B,STREET CLEANING,498,DOF,HOND,60,120,0.0,120.0,Paid,2017-09-01 00:00:00,FINL,,5205851730,251,"3400 n kedvale, chicago, il",60641,41.944393081299914,-87.73128284341743
1962,1962,9191903906,2017-06-09 09:28:00,5053 W DEMING PLACE,b47a645cf8801a54e8fc08d60dbbc09d642bd47ac011e8bdba417778f3062ced,IL,PAS,60639.0,0964040B,STREET CLEANING,498,DOF,NISS,60,120,0.0,120.0,Paid,2017-11-16 00:00:00,FINL,,5205708420,287,"5000 w deming place, chicago, il",60639,41.92688551399405,-87.75337008090484
1963,1963,9191895088,2017-06-09 09:28:00,3015 N PAULINA,9bd692917eb64dcf62ba471e7457060fb415f353c6493679348449865f5ca54f,IL,PAS,606145019.0,0964040B,STREET CLEANING,498,DOF,SUBA,60,120,0.0,146.4,Paid,2018-03-13 00:00:00,SEIZ,,5204972120,637,"3000 n paulina, chicago, il",60657,41.93643383372096,-87.6709125870698
1964,1964,9191890753,2017-06-09 09:28:00,1207 W MORSE AVE,261ba0fbfe483b8c1bf46fb516ea51ec6bb3f3b9133f02da8a8ae10bfb79373a,IL,PAS,606263556.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,TOYT,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5093946160,634,"1200 w morse ave, chicago, il",60626,42.007909506780685,-87.66207899999999
1965,1965,9191881334,2017-06-09 09:28:00,4845 S WOLCOTT,2cdf2062fedbc5d534fd3778d272a1a3d945cef193d6162388c6739673faaae1,IL,PAS,606094727.0,0964040B,STREET CLEANING,498,DOF,FORD,60,120,0.0,60.0,Paid,2017-07-30 00:00:00,DETR,,5191349770,773,"4800 s wolcott, chicago, il",60609,41.80540503136362,-87.67213464790255
1966,1966,9191880054,2017-06-09 09:28:00,1823 W NELSON,90a59707f411c8a533f46bc2043c3881263e0e3bc5c677d7079c26db5b56a557,IL,PAS,606144802.0,0964040B,STREET CLEANING,498,DOF,FORD,60,120,0.0,120.0,Paid,2017-09-25 00:00:00,FINL,,5187532840,693,"1800 w nelson, chicago, il",60657,41.93684851399405,-87.67453130682671
