,Unnamed: 0,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
2172,2172,68133009,2017-06-10 12:34:00,3729 N CLIFTON AVE,fa00e48fa20ef26cc1bb237f34dccee993e8119dad85c5ef2a567c258a5ccf8c,IA,PAS,600160000.0,0964090E,RESIDENTIAL PERMIT PARKING,145,CPD-Other,FORD,75,150,0.0,75.0,Paid,2017-07-28 00:00:00,DETR,,5193584770,9901,"3700 n clifton ave, chicago, il",60613,41.949891701915874,-87.6574751406892
2173,2173,9191930277,2017-06-10 12:34:00,1507 N HONORE ST,88e61a93e556d12d1c4058a2389a682f2d1234760d3dd8107417f0b30d15e67f,IL,PAS,605645190.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,CHEV,60,120,0.0,60.0,Paid,2017-07-11 00:00:00,VIOL,,5199288350,643,"1500 n honore st, chicago, il",60622,41.90876273165557,-87.67462218754115
2174,2174,9191887323,2017-06-10 12:34:00,321 E NORTHWATER,6abbfd9d7e34309113c740e84e27991865be68347383fb571d991127921d1594,IN,PAS,463212867.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,DODG,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5205266440,1576,"300 e northwater, chicago, il",60611,41.889466013195715,-87.61957028667057
2175,2175,9191915657,2017-06-10 12:35:00,2109 S CHINA PLACE,a192335e904cce0095fb857813bdf7ff6c37a3b42be5a842594ddb1c140bbbd3,MN,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,SUBA,50,100,0.0,50.0,Paid,2017-06-12 00:00:00,,,0,1594,"2100 s china place, chicago, il",60616,41.85473010323741,-87.63292648153391
2176,2176,9191931561,2017-06-10 12:35:00,3151 N LUNA AV,47bc9fa5d79cbe0c82e2182e4d99a6a684b63a16cd3db54a3116e7ad1d47cb64,IL,ENV,606392619.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,MERZ,50,100,0.0,50.0,Paid,2017-06-19 00:00:00,,,5138711820,638,"3100 n luna av, chicago, il",60641,41.93824451240727,-87.76514200897357
2177,2177,9191897782,2017-06-10 12:35:00,3409 N SOUTHPORT AV,0e23a788e78565dda51c6a1d5637544e9e70d091368ba2988b5e0ae19bd0aff6,IL,PAS,60647.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,JEEP,50,100,0.0,0.0,Dismissed,2017-10-03 00:00:00,VIOL,Not Liable,5205849510,1577,"3400 n southport av, chicago, il",60657,41.943748380612476,-87.66386354513008
2178,2178,9191926736,2017-06-10 12:35:00,245 E PEARSON ST,b87877f7789b153f0f3fca24a2d84f422fd08be91671ae330632f6d86fa32130,IL,PAS,606521911.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,BMW,65,130,158.6,0.0,Notice,2017-06-15 00:00:00,FINL,,5013308280,1579,"200 e pearson st, chicago, il",60611,41.8975659935906,-87.6199971431259
2179,2179,68133010,2017-06-10 12:36:00,3743 N CLIFTON AVE,83aa05a211f0b88cdb4df95538bcd7b5fae7c28d7f919f48b247d53afcf1a808,MI,TXI,48092.0,0964090E,RESIDENTIAL PERMIT PARKING,145,CPD-Other,SUBA,75,150,183.0,0.0,Notice,2017-06-28 00:00:00,FINL,,5206032040,9901,"3700 n clifton ave, chicago, il",60613,41.95030570191585,-87.65749411515398
2180,2180,9191926737,2017-06-10 12:36:00,251 E PEARSON ST,7aa8a6af1db95dddeed178587497779f573f1353b3f885b92e14fc35e73809cb,IL,PAS,60623.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,65,130,0.0,158.6,Paid,2018-03-21 00:00:00,SEIZ,,5189103360,1579,"200 e pearson st, chicago, il",60611,41.89757122074588,-87.61980311097811
2181,2181,9191917024,2017-06-10 12:36:00,2138 N ST LOUIS,abecb6ab052d5be47f30c029a0931a6a58772967a106174c2004ec2cb30bdbf4,IL,PAS,60622.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,DODG,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5201897070,653,"2100 n st louis, chicago, il",60647,41.92020885441368,-87.7136281944937
2182,2182,9191913237,2017-06-10 12:36:00,2232 W ARTHUR,967b051613917333db81f2d9b86f8e813e5a48517c55903157db493425bcefa4,IL,PAS,606451562.0,0964110C,PARK OR STAND ON CROSSWALK,498,DOF,HOND,60,120,0.0,60.0,Paid,2017-06-15 00:00:00,,,5178852030,657,"2200 w arthur, chicago, il",60645,41.999663664288335,-87.68639910493495
2183,2183,68084440,2017-06-10 12:37:00,6940 S ASHLAND AVE,aad91cb3c6722f839c2fe3ad058a49da376cdae08408635b0f2e919d340d6b45,IL,PAS,606362218.0,0964100C,BLOCK ACCESS/ALLEY/DRIVEWAY/FIRELANE,7,CPD,CHRY,150,300,0.0,341.8,Paid,2018-01-05 00:00:00,FINL,,5206092940,19995,"6900 s ashland ave, chicago, il",60636,41.76762372741122,-87.66392080147583
2184,2184,9191885039,2017-06-10 12:37:00,1 E DELAWARE PLACE,c024b48827987c5f47ad1bdd764ef966bf6880dc89bb0232405e938a998fc25b,IL,BRS,60062.0,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,MERZ,60,120,0.0,60.0,Paid,2017-07-19 00:00:00,VIOL,,5205220290,622,"1 e delaware place, chicago, il",60611,41.89915247013696,-87.62731183236194
2185,2185,9191917025,2017-06-10 12:37:00,2140 N ST LOUIS,02caacc76d8fb07bb5c9d84645a352d543fae88c80119aab7c665208423f6217,IL,PAS,605141010.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,MERC,75,150,0.0,75.0,Paid,2017-06-23 00:00:00,VIOL,,5187282950,653,"2100 n st louis, chicago, il",60647,41.920233015739946,-87.71362865036778
2186,2186,9191909479,2017-06-10 12:37:00,3327 W WRIGHTWOOD AV,cb479ada981eb500885c34246395e761104f268ee60d73d08a272af26fb11dee,IL,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,KIA,75,150,0.0,75.0,Paid,2017-06-13 00:00:00,,,0,610,"3300 w wrightwood av, chicago, il",60647,41.92824736207553,-87.7112527970407
2187,2187,68138273,2017-06-10 12:38:00,826 W WAVELAND,4821ee29275a84972b12f27d931ea67bf1bd916caaca8ce223eca71afc5d50c2,IL,PAS,606134456.0,0964100A,WITHIN 15' OF FIRE HYDRANT,19,CPD,TOYT,150,300,0.0,150.0,Paid,2017-08-20 00:00:00,DETR,,5202783680,17772,"800 w waveland, chicago, il",60613,41.94916841775549,-87.65063274750538
2188,2188,67187224,2017-06-10 12:38:00,2435 N LINDER,63fb5449288605d3bc2bfeb50599e92975490bcc04437bdf53528958a0a440bf,IL,PAS,60639.0,0964090E,RESIDENTIAL PERMIT PARKING,25,CPD,GMC,75,150,0.0,150.0,Paid,2017-09-24 00:00:00,FINL,,5201642180,5027,"2400 n linder, chicago, il",60639,41.925051366639735,-87.76351411515398
2189,2189,68189070,2017-06-10 12:38:00,1453 N SEDGWICK,f987223bf3371ad73b1b4ab5d1d3d408cd55140c5bd8830283cd3bf667042924,IL,PAS,606477338.0,0964100G,STOP SIGN OR TRAFFIC SIGNAL,18,CPD,SUBA,60,120,0.0,60.0,Paid,2017-07-24 00:00:00,VIOL,,5188221830,4002,"1400 n sedgwick, chicago, il",60610,41.90912158673322,-87.63846255687017
2190,2190,67717375,2017-06-10 12:38:00,2640 S CALIFORNIA,7ccf21beeffdbc8abef61b7bf7c5bdb1faf64baf7ba0f5d45c343a856e47fdb4,IL,PAS,601711138.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,JEEP,50,100,122.0,0.0,Notice,2017-07-06 00:00:00,FINL,,5206182870,224,"2600 s california, chicago, il",60608,41.84425352612444,-87.69468402738849
2191,2191,68084441,2017-06-10 12:39:00,6900 S ASHLAND AVE,cea58237ccd3dd1de0c0bb5b3618f15106be3e3efa4335cc3417820d657ed37b,IL,PAS,606521704.0,0964100C,BLOCK ACCESS/ALLEY/DRIVEWAY/FIRELANE,7,CPD,LEXU,150,300,0.0,0.0,Dismissed,2017-07-25 00:00:00,,Not Liable,5181609200,19995,"6900 s ashland ave, chicago, il",60636,41.76819749125744,-87.66391624995654
2192,2192,9191909480,2017-06-10 12:39:00,3325 W WRIGHTWOOD AV,243c2c756f48b4672d90a698d9b0a77d206f8071a07d7d16dd75d4c7d9fe7c4b,KS,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,TOYT,75,150,75.0,0.0,Define,2017-06-13 00:00:00,,,0,610,"3300 w wrightwood av, chicago, il",60647,41.92824752479412,-87.71122838925247
2193,2193,9191897783,2017-06-10 12:39:00,3418 N SOUTHPORT AV,e105a4f1a7b0f9c43d8103dc6f35e9a1d816f0935f1cd1fe9a3fa936d8dd1be0,IL,PAS,602021936.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,502,DOF,HOND,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,FINL,,5167507160,1577,"3400 n southport av, chicago, il",60657,41.944030878989,-87.66396732656222
2194,2194,9191926738,2017-06-10 12:39:00,259 E PEARSON,1bcdcf3ccb03e8df9cebff0020d3cdfb7c8730ed8d4b686d398ef6d03ec68b33,IL,PAS,601531955.0,0976160A,REAR AND FRONT PLATE REQUIRED,502,DOF,AUDI,60,120,0.0,120.0,Paid,2017-09-01 00:00:00,FINL,,5172389460,1579,"200 e pearson, chicago, il",60611,41.89757352381854,-87.61969169983841
2195,2195,9191919210,2017-06-10 12:39:00,23 W GRAND AV,067dc53a200d73ff1a5b1f6b32642cb807954dcff1e3425512cdd2f45868b8f6,KY,PAS,40219.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,TOYT,65,130,0.0,65.0,Paid,2017-07-13 00:00:00,VIOL,,5205907840,1572,"1 w grand av, chicago, il",60654,41.89156007642372,-87.62904274756166
2196,2196,67666513,2017-06-10 12:40:00,1657 W MONROE,f96c21172c5f68db3d6677b20f1a88ce03f7f1cd27ff1f2301fe5b22b314dae7,IL,PAS,60608.0,0964130A,PARK ALLEY,12,CPD,GMC,150,300,0.0,0.0,Dismissed,2017-07-26 00:00:00,,Not Liable,5113347890,9669,"1600 w monroe, chicago, il",60612,41.88005568147014,-87.6683750733491
2197,2197,9191900943,2017-06-10 12:40:00,6600 N BOSWORTH,07148b9e80a52904d1824c084c24bd8d140f249110461877ffbc9164abb63326,IL,PAS,606264200.0,0964100G,STOP SIGN OR TRAFFIC SIGNAL,498,DOF,TOYT,60,120,0.0,60.0,Paid,2017-06-28 00:00:00,VIOL,,5015115120,664,"6600 n bosworth, chicago, il",60626,42.00189271717929,-87.66929893591647
2198,2198,9191913238,2017-06-10 12:40:00,2141 W ARTHUR,1669a42708ec281822f3f39e21c9867855a8349fde8168b0ede2b0cadb87581e,CA,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,HOND,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,657,"2100 w arthur, chicago, il",60645,41.999595539529246,-87.68425033236194
2199,2199,67717376,2017-06-10 12:40:00,2640 S CALIFORNIA,236ce5aefd3a61f6734802e039dd9203e18a7e7f47c51e543aaf825760c8fb4f,IL,PAS,60619.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,PONT,50,100,0.0,50.0,Paid,2017-07-23 00:00:00,VIOL,,5205061810,224,"2600 s california, chicago, il",60608,41.84425352612444,-87.69468402738849
2200,2200,68181699,2017-06-10 12:41:00,1059 W ADDISON,f9479eae95c6b1011f4077cbd67deea171c26c6b5a72c77b6715ff6ecbd7c345,IL,PAS,60076.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,3,CPD,CHEV,75,150,0.0,0.0,Dismissed,2017-08-18 00:00:00,VIOL,Not Liable,5205102240,9615,"1000 w addison, chicago, il",60613,41.94711242237299,-87.65655193452191
2201,2201,9191909481,2017-06-10 12:42:00,3311 W WRIGHTWOOD AV,58e454e14c9b0ef866313911a646b770525edbec20c327a51cf9b6b7dab227fa,IL,PAS,606472220.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,TOYT,75,150,0.0,75.0,Paid,2017-07-19 00:00:00,VIOL,,5205399700,610,"3300 w wrightwood av, chicago, il",60647,41.928299488458805,-87.71140783236193
2202,2202,9191900944,2017-06-10 12:42:00,6556 N BOSWORTH,e3d8afded939c2f418b0412801f32293c3dc3e4ea09600b31f2dde45b5f42177,IL,PAS,600465770.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,ACUR,75,150,0.0,75.0,Paid,2017-07-11 00:00:00,VIOL,,5204230560,664,"6500 n bosworth, chicago, il",60626,42.00159524562872,-87.66929549420027
2203,2203,9191885040,2017-06-10 12:42:00,18 E WALTON ST,0fcc87c45446f3d86ed3430c70222a4123995a48e705d688f7334e0485bf645a,OH,PAS,60148.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,TOYT,60,120,0.0,60.0,Paid,2017-07-07 00:00:00,VIOL,,5044442080,622,"1 e walton st, chicago, il",60611,41.9000277537829,-87.627511259169
2204,2204,68133011,2017-06-10 12:42:00,3749 N CLIFTON AVE,2ae0ec2535d69733303959df85d2c169408138dfd27e87dc531e7546af5991c8,IN,PAS,463078029.0,0964090E,RESIDENTIAL PERMIT PARKING,145,CPD-Other,TOYT,75,150,0.0,0.0,Dismissed,2017-08-18 00:00:00,,Not Liable,5205323430,9901,"3700 n clifton ave, chicago, il",60613,41.95044070191585,-87.65749411515398
2205,2205,67840815,2017-06-10 12:43:00,1558 N LOCKWOOD,0df928c9a44a1a15036411e3cda1f3c716e931d72be9fd4988d4264b88e83363,IL,PAS,606104300.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,25,CPD,CHEV,60,120,36.6,109.8,Notice,2017-06-22 00:00:00,SEIZ,,5204165880,5007,"1500 n lockwood, chicago, il",60651,41.908717595355164,-87.75846156318885
2206,2206,67716420,2017-06-10 12:43:00,3525 W DICKENS,be74686de0d7db6f75a436b847ba01d250ef30aa5f96311d6b50ae18d3d30cb6,IL,PAS,601744182.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,FORD,60,120,0.0,146.4,Paid,2017-12-05 00:00:00,SEIZ,,5190963920,653,"3500 w dickens, chicago, il",60647,41.91911048845881,-87.71469805536961
2207,2207,68204906,2017-06-10 12:44:00,4517 N MILWAUKEE,59b0184ccba2557341255f6e9439bfb090312cfe35bb2d7d7ed08f9fefe29a4c,IL,APP,,0964170B,"TRUCK,MOTOR HOME, BUS BUSINESS STREET",16,CPD,VOLV,25,50,25.0,0.0,Define,2017-06-20 00:00:00,,,0,18903,"4500 n milwaukee, chicago, il",60630,41.96307038698232,-87.75650681751573
2208,2208,67717377,2017-06-10 12:44:00,2650 S CALIFORNIA,87eb01afa82d4bbdb5a96b2ae5a46295cb9e6e48ba3d8d847ae743e7fc032de0,IL,PAS,60201.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,498,DOF,TOYT,50,100,0.0,50.0,Paid,2017-11-02 00:00:00,DETR,Liable,5197076060,224,"2600 s california, chicago, il",60608,41.844169312861375,-87.69468151355974
2209,2209,9191913239,2017-06-10 12:45:00,2051 W ARTHUR,cd51d925facf6e807e984c3b75c038d83b7440cc98c39a1072dadc9c44395f19,IL,PAS,606455538.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,TOYT,60,120,0.0,60.0,Paid,2017-08-20 00:00:00,DETR,,5180810650,657,"2000 w arthur, chicago, il",60645,41.99964151399405,-87.68219905536961
2210,2210,9191897784,2017-06-10 12:45:00,1405 W CORNELIA AV,0b518b63f48dc55f6344f55626e10564445d6385713665859a38e902486f6824,IL,PAS,,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,502,DOF,MAZD,50,100,0.0,50.0,Paid,2017-06-13 00:00:00,,,0,1577,"1400 w cornelia av, chicago, il",60657,41.9451699672799,-87.66420767757336
2211,2211,9191909482,2017-06-10 12:45:00,3303 W WRIGHTWOOD AV,4e2c9d82cd59be027aa6e61168952ccf6b42f6e6b3c51f6fab6639156c24df39,IL,PAS,606182814.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,FORD,75,150,0.0,75.0,Paid,2017-06-15 00:00:00,,,5205865050,610,"3300 w wrightwood av, chicago, il",60647,41.92829851399404,-87.71104783236193
2212,2212,9191909483,2017-06-10 12:46:00,3303 W WRIGHTWOOD AV,4e2c9d82cd59be027aa6e61168952ccf6b42f6e6b3c51f6fab6639156c24df39,IL,PAS,606182814.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,FORD,200,400,0.0,200.0,Paid,2017-06-15 00:00:00,,,5205865050,610,"3300 w wrightwood av, chicago, il",60647,41.92829851399404,-87.71104783236193
2213,2213,9191900945,2017-06-10 12:46:00,1431 W ALBION,39201b444ca1ff552625ebcc98233f3cd5142db2d62622cf2acb74452906d84a,MI,PAS,48348.0,0964100G,STOP SIGN OR TRAFFIC SIGNAL,498,DOF,SATR,60,120,0.0,60.0,Paid,2017-06-12 00:00:00,,,0,664,"1400 w albion, chicago, il",60626,42.001706238794604,-87.66690637362666
2214,2214,9191885041,2017-06-10 12:46:00,16 E WALTON ST,81d350c7eed5bba7723c03032e06126afa832d74989832696fab05d03c2c3566,IL,PAS,604413012.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,ACUR,65,130,0.0,0.0,Dismissed,2017-07-07 00:00:00,VIOL,,5063200020,622,"1 e walton st, chicago, il",60611,41.90002613375212,-87.627584160554
2215,2215,9191913240,2017-06-10 12:46:00,2033 W ARTHUR,e4471385478bb6e0e7b036dc14b5c41923ad680b0de518954fc4dd606fe38744,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,FORD,75,150,0.0,75.0,Paid,2017-06-12 00:00:00,,,0,657,"2000 w arthur, chicago, il",60645,41.99960033523478,-87.68149646181648
2216,2216,9191930278,2017-06-10 12:46:00,1836 W NORTH AVE,ee949bcc61b2c935d4514b0af73a080cc85b9d8348d3fae399b223359ed4f96d,AL,PAS,358060000.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,HYUN,60,120,146.4,0.0,Notice,2017-06-21 00:00:00,SEIZ,,5189692570,643,"1800 w north ave, chicago, il",60622,41.910600728473916,-87.67396486218198
2217,2217,68189071,2017-06-10 12:47:00,1401 N WIELAND,2c20d08a6e1772cb980aa948e23a5e99bd24793238b345f5020e00f22f8bb4aa,IL,PAS,,0964090E,RESIDENTIAL PERMIT PARKING,18,CPD,TOYT,75,150,0.0,75.0,Paid,2017-06-21 00:00:00,,,0,4002,"1400 n wieland, chicago, il",60610,41.907906838190314,-87.6355635607653
2218,2218,9191917026,2017-06-10 12:47:00,3501 W DICKENS AVE,b76340b582eb5ef180c230595b68b57bd4f5fef3690002031490aab0735a0964,IL,PAS,604522305.0,0964100G,STOP SIGN OR TRAFFIC SIGNAL,498,DOF,SMRT,60,120,0.0,60.0,Paid,2017-07-11 00:00:00,VIOL,,5205896090,653,"3500 w dickens ave, chicago, il",60647,41.91906999879424,-87.71359550120577
2219,2219,9191887324,2017-06-10 12:47:00,165 E ONTARIO,60105975dff47c81bbe348a735b9b71c06c378148686fee33fab465e71732cfb,IL,PAS,608041457.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,LINC,100,200,0.0,100.0,Paid,2017-06-28 00:00:00,VIOL,,5201330730,1576,"100 e ontario, chicago, il",60611,41.89332150678069,-87.6230817485429
2220,2220,9191900946,2017-06-10 12:47:00,6600 N NEWGARD,6b7b5474e3ef860111414f7c81a1bb3a8bc871b721f62b7846e6b992a27d32c4,IL,PAS,606241103.0,0964100G,STOP SIGN OR TRAFFIC SIGNAL,498,DOF,NISS,60,120,0.0,60.0,Paid,2017-07-22 00:00:00,VIOL,,5202438210,664,"6600 n newgard, chicago, il",60626,42.00190982653356,-87.66686893591647
2221,2221,9191885042,2017-06-10 12:48:00,10 E WALTON ST,0a8d6945030cfb80708f4b8f9c3be970113c8fc34429ea10c708fd500ec979a7,IL,CUB,,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,VOLK,65,130,0.0,65.0,Paid,2017-06-19 00:00:00,,,0,622,"1 e walton st, chicago, il",60611,41.89997151875455,-87.62781022162271
2222,2222,9191930279,2017-06-10 12:48:00,1836 W NORTH AVE,090df339230afd65c95a7a0e1bec5c27ebfb036c5c7a57f14ff0ba0bf986a346,IL,PAS,600255001.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,HOND,60,120,0.0,60.0,Paid,2017-06-22 00:00:00,VIOL,,5177225760,643,"1800 w north ave, chicago, il",60622,41.910600728473916,-87.67396486218198
2223,2223,68133012,2017-06-10 12:48:00,3722 N CLIFTON AVE,f4bcca0ab94b654963d59fbaf6f0f207a928606f15766bc8099a14452b85501d,KY,PAS,40245.0,0964090E,RESIDENTIAL PERMIT PARKING,145,CPD-Other,TOYT,75,150,0.0,75.0,Paid,2017-07-24 00:00:00,VIOL,,5205327000,9901,"3700 n clifton ave, chicago, il",60613,41.9496745463083,-87.65756429071956
2224,2224,9191917027,2017-06-10 12:49:00,2052 N ST LOUIS,4315fb973085c23faac9d99317366ae70d571e80d695765a9224b56e0c35f886,IL,PAS,602013426.0,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",498,DOF,CHEV,75,150,75.0,0.0,Define,2017-06-12 00:00:00,,,0,653,"2000 n st louis, chicago, il",60647,41.918545096533755,-87.71356400959851
2225,2225,9191926739,2017-06-10 12:49:00,212 E LAKE SHORE DR,afbc94c2f1b12dfe2261c9087b58f709ebb2f685c53aed19985f0b24f13f1004,IL,PAS,604021239.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,502,DOF,CHEV,65,130,0.0,0.0,Dismissed,2017-10-13 00:00:00,VIOL,Not Liable,5205853440,1579,"200 e lake shore dr, chicago, il",60611,41.900987147425994,-87.62186294017337
2226,2226,68133013,2017-06-10 12:50:00,3722 N CLIFTON AVE,3b4dae4bd9b7d903ae1c6cedd9b05b055dcdd3ab2bdc6369d25ec1b6be9e83c4,IL,PAS,606604016.0,0964090E,RESIDENTIAL PERMIT PARKING,145,CPD-Other,TOYT,75,150,0.0,0.0,Dismissed,2017-09-29 00:00:00,,Not Liable,5180755330,9901,"3700 n clifton ave, chicago, il",60613,41.9496745463083,-87.65756429071956
2227,2227,68119086,2017-06-10 12:50:00,5735 W DICKENS,380c882860250b995ce8d928509a6595da350375e2aff239c0d6cd9fb19c895b,IL,PAS,606392897.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",25,CPD,PONT,200,400,400.0,0.0,Notice,2017-06-29 00:00:00,SEIZ,,5208010430,12057,"5700 w dickens, chicago, il",60639,41.917914786851355,-87.76951014334925
2228,2228,68181700,2017-06-10 12:50:00,3630 N CLARK ST,2949f403a188c82fd9414a8ac1e07b6cc9bba07cc8cea78b7c9292bc36b3b194,IL,TXI,606063910.0,0964150B,PARKING/STANDING PROHIBITED ANYTIME,3,CPD,LINC,75,150,0.0,75.0,Paid,2017-07-25 00:00:00,VIOL,,5206127970,9615,"3600 n clark st, chicago, il",60613,41.94800743352188,-87.65719552443869
2229,2229,9191885043,2017-06-10 12:50:00,8 E WALTON ST,685ffe553799c30cb65c9b841baf65b3f01cb607cd51cc17140b42ae05457cef,IL,PAS,604433316.0,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,CHEV,65,130,0.0,130.0,Paid,2017-11-21 00:00:00,SEIZ,,5174845010,622,"8 e walton st, chicago, il",60611,41.89997048211083,-87.62789219608747
2230,2230,9191887325,2017-06-10 12:51:00,201 E ERIE ST,525aa4147ca0ed90a9bbaf653728c792441a45215d36563a43dc93415babc0f4,IL,TXI,606400000.0,0964080B,NO STANDING/PARKING TIME RESTRICTED,502,DOF,FORD,100,200,0.0,0.0,Dismissed,2017-08-28 00:00:00,VIOL,Not Liable,5187622090,1576,"200 e erie st, chicago, il",60611,41.8940780434372,-87.62266203798337
2231,2231,9191909484,2017-06-10 12:51:00,2611 N SPAULDING AV,dcc738efdb28bdc791500ee50fb2c535f002b71dfb55fdd7a04468e70c554cf7,IL,PAS,606082306.0,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,JEEP,75,150,0.0,183.0,Paid,2018-04-18 00:00:00,SEIZ,,5084335410,610,"2600 n spaulding av, chicago, il",60647,41.928729833722386,-87.7108095870713
2232,2232,9191797514,2017-06-10 12:51:00,4008 W MONTROSE AV,0e850f1a7de234a7e8ddb1cce5a9c607291367273e59a000f98e0f90e8c13872,IL,PAS,601641705.0,0964190A,EXP. METER NON-CENTRAL BUSINESS DISTRICT,729,Miscellaneous,NISS,50,100,122.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5188575900,1456,"4000 w montrose av, chicago, il",60641,41.96102905170316,-87.72831449999998
2233,2233,67791769,2017-06-10 12:51:00,651 W ARMITAGE,888222e15fab2b50892435983db5f346e061868b541fc98b0374fb52355b04ce,IL,PAS,606233589.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,211,CPD-Other,CHEV,60,120,0.0,120.0,Paid,2017-09-30 00:00:00,SEIZ,,5017127180,13753,"600 w armitage, chicago, il",60614,41.918201488458806,-87.64572999708581
2234,2234,67534218,2017-06-10 12:51:00,6 S LARAMIE,7e182389b466d35a106fc79a40f8ac0fa665eb155c48a33b94bbcfeded55bc15,IL,TMP,60624.0,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,25,CPD,CHEV,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5208931000,14979,"6 s laramie, chicago, il",60644,41.88028934768861,-87.75511423461066
2235,2235,68266586,2017-06-10 12:51:00,5506 N CLARK ST,91b83b8ae98788f1c0de8c2e71e40789b75e30b69d702334bd5bb2055ab7a2ae,IL,PAS,,0964140B,PARK OR STAND IN BUS/TAXI/CARRIAGE STAND,20,CPD,FORD,100,200,0.0,100.0,Paid,2017-06-19 00:00:00,,,0,19838,"5500 n clark st, chicago, il",60640,41.98193010977871,-87.66852512154449
2236,2236,9191917028,2017-06-10 12:51:00,3411 W DICKENS AVE,a5db6aeebf939d032ac0b76f315651bc057079c771c5e964301fa284d1c79b10,IL,TRK,606473714.0,0964170A,"TRUCK,RV,BUS, OR TAXI RESIDENTIAL STREET",498,DOF,FORD,75,150,0.0,0.0,Dismissed,2017-08-01 00:00:00,VIOL,Not Liable,5205852750,653,"3400 w dickens ave, chicago, il",60647,41.91913651399403,-87.71245166472387
2237,2237,9191917029,2017-06-10 12:51:00,3411 W DICKENS AVE,6d1ef3d9212a929ae6c64bd17189a304e35fb94037c8465dde12aa0fc4e2f39f,IL,PAS,60402.0,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,OLDS,200,400,488.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5203575150,653,"3400 w dickens ave, chicago, il",60647,41.91913651399403,-87.71245166472387
