,ticket_number,issue_date,violation_location,license_plate_number,license_plate_state,license_plate_type,zipcode,violation_code,violation_description,unit,unit_description,vehicle_make,fine_level1_amount,fine_level2_amount,current_amount_due,total_payments,ticket_queue,ticket_queue_date,notice_level,hearing_disposition,notice_number,officer,address,new_zipcodes,latitudes,longitudes
794,9191894170,2017-06-09 07:37:00,6051 S UNIVERSITY,115c49fb05b1d7e7465310e35d9b4a4a7ad1b3789fa2f6be5c818005ddabfe05,TX,PAS,78232,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,FORD,60,120,0.0,0.0,Dismissed,2017-08-25 00:00:00,VIOL,Not Liable,5205907140,746,"6000 s university, chicago, il",60637,41.78434570191587,-87.597865176756
795,9191909725,2017-06-09 07:37:00,5020 S CORNELL AVE,4ad39689e2c5ca2df6d9d1f26f23483bb3817103dc9cd9fb716ad823832cc67c,IL,PAS,60612,0964100A,WITHIN 15' OF FIRE HYDRANT,498,DOF,AUDI,150,300,366.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5205240420,761,"5000 s cornell ave, chicago, il",60615,41.803775245628714,-87.58651036262901
796,68033644,2017-06-09 07:38:00,5944 W 64TH,22f19dab82ecdcf224e41fd16d03394f9db18c53722bbf43a7ce625046a9e829,IL,PAS,606385412,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,DODG,60,120,0.0,60.0,Paid,2017-09-16 00:00:00,VIOL,,5192460120,19283,"5900 w 64th, chicago, il",60638,41.77516551154119,-87.77068258673322
797,9191708592,2017-06-09 07:38:00,436 W 95TH PL,1dd4f59f93e15e477260894e9969e0543e84dd8660dc324d1f5469345e8b2ffb,IL,PAS,606163295,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,PONT,75,150,0.0,183.0,Paid,2018-04-03 00:00:00,FINL,,5179353160,271,"400 w 95th pl, chicago, il",60628,41.720681460470736,-87.63538041618096
798,9191905673,2017-06-09 07:38:00,111 N FRANKLIN,a68b958e8304e62c70691ad9f680988ae2dbf6074f130c78ac26e0dfb09c9cf8,IL,PAS,604431537,0964190B,EXPIRED METER CENTRAL BUSINESS DISTRICT,498,DOF,NISS,65,130,0.0,65.0,Paid,2017-07-28 00:00:00,DETR,,5117704730,608,"100 n franklin, chicago, il",60606,41.883561215816584,-87.6352961403057
799,9191903869,2017-06-09 07:38:00,3357 N LAMON,27c1e69ade65202ae6f572a251ca5c77725fb05e8dadd7ab5e682dc9a4dfb7e6,IL,PAS,60707,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,HOND,75,150,0.0,75.0,Paid,2017-06-20 00:00:00,VIOL,,5205542940,287,"3300 n lamon, chicago, il",60641,41.94188719894787,-87.74938648152492
800,9191917444,2017-06-09 07:39:00,3439 W CARMEN,b50400196482591026c73ee09cb6e80cf281cf215dabec18e24ec3a91b1da143,IL,PAS,606254917,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,TOYT,60,120,0.0,60.0,Paid,2017-07-28 00:00:00,DETR,,5172333990,714,"3400 w carmen, chicago, il",60625,41.97249751399403,-87.71499097446477
801,68144389,2017-06-09 07:39:00,3307 W DIVERSEY,cb74cb7cca005c249bba18db6cf2968b77f2e0abe7ea3bc8d4797e516b4e50b4,IL,TMP,60074,0964080A,RUSH HOUR PARKING,14,CPD,TOYT,100,200,100.0,0.0,Define,2017-06-15 00:00:00,,,0,18860,"3300 w diversey, chicago, il",60647,41.93192669418261,-87.71023258564503
802,68144390,2017-06-09 07:39:00,3307 W DIVERSEY,cb74cb7cca005c249bba18db6cf2968b77f2e0abe7ea3bc8d4797e516b4e50b4,IL,TMP,60074,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,14,CPD,TOYT,60,120,60.0,0.0,Define,2017-06-15 00:00:00,,,0,18660,"3300 w diversey, chicago, il",60647,41.93192669418261,-87.71023258564503
803,9191865729,2017-06-09 07:39:00,2807 W THOMAS,d8ec7bcf31e827526a6d4af4daa532589bc96d039d28ab5f1275deb663b9d5ce,IL,PAS,601036627,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,JEEP,60,120,0.0,60.0,Paid,2017-08-08 00:00:00,DETR,,5072921230,737,"2800 w thomas, chicago, il",60622,41.90102298304444,-87.69715482304514
804,9191910140,2017-06-09 07:39:00,445 W 95TH ST,3684fb5aec7f3e54ffa0b23ee708beb4378eb0e90967b778b2c513eb74f6c64e,IL,PAS,60805,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,CHEV,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,FINL,,5158819430,687,"400 w 95th st, chicago, il",60628,41.721485481245445,-87.63465991326677
805,9191512068,2017-06-09 07:39:00,1525 S CALIFORNIA AVE,47b4ec64644acdbcbc3b696d9ff6ceeb09c035406b3008437ea72ceb92e02fb6,IL,TMP,60409,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,501,Miscellaneous,JEEP,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,FINL,,5205844600,45,"1500 s california ave, chicago, il",60608,41.86034367997806,-87.69565326218228
806,9191887669,2017-06-09 07:39:00,5649 W BRYN MAWR,251e3315b474ef40b367993e628538c07be1d67773d2fae3d8d2c6f9fa532cfb,IL,PAS,606301203,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,VOLK,60,120,0.0,60.0,Paid,2017-06-15 00:00:00,,,5172548440,653,"5600 w bryn mawr, chicago, il",60646,41.98283512326277,-87.76987873953131
807,68153205,2017-06-09 07:40:00,5050 W 55TH ST,3b9c7f06e948fc11a2192fdf6031db10c37128f79c1781e017fd574458797bc0,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,51,CPD-Airport,HOND,60,120,0.0,60.0,Paid,2017-06-20 00:00:00,,,0,8160,"5000 w 55th st, chicago, il",60638,41.79302437474644,-87.74821086183371
808,9191865572,2017-06-09 07:40:00,4818 W ADDISON ST,44ad5e3c310d168029e615354708f7f73cc118667f82c4e2779168bd325bb59a,IL,PAS,606413520,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,FORD,200,400,0.0,445.1,Paid,2018-02-20 00:00:00,SEIZ,,5207700460,610,"4800 w addison st, chicago, il",60641,41.94612051154118,-87.74791102553522
809,68138193,2017-06-09 07:40:00,821 W WINDSRO AV,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,19,CPD,KIA,75,150,75.0,0.0,Define,2017-06-16 00:00:00,,,0,15017,"800 w windsro av, chicago, il",60640,41.96440120792468,-87.65078417238054
810,68138192,2017-06-09 07:40:00,821 W WINDSOR AV,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,19,CPD,KIA,60,120,60.0,0.0,Define,2017-06-16 00:00:00,,,0,15017,"800 w windsor av, chicago, il",60640,41.96440120792468,-87.65078417238054
811,9191909726,2017-06-09 07:40:00,5018 S CORNELL AVE,de741536c0ea5b32928e27736651e6494161ff4c8d06887f6ca4c8f63c163146,IN,PAS,463418547,0964110C,PARK OR STAND ON CROSSWALK,498,DOF,AUDI,60,120,0.0,60.0,Paid,2017-07-19 00:00:00,VIOL,,5196170390,761,"5000 s cornell ave, chicago, il",60615,41.803982193862865,-87.58652933155149
812,67884229,2017-06-09 07:40:00,4400 N HAZEL,17e15c34c1aea8fd09ad189bc36e1c8a07ee539306218ad78a83e992cea99dd5,TX,TXI,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,19,CPD,FORD,75,150,75.0,0.0,Define,2017-06-19 00:00:00,,,0,14600,"4400 n hazel, chicago, il",60640,41.96186102335277,-87.65236108972714
813,9191917355,2017-06-09 07:41:00,2929 W DIVERSEY,19bf60e69950222fd29b1543f8db30ee6ee4fc22a20e04d2f4a4730bd030da51,MN,PAS,,0964080A,RUSH HOUR PARKING,498,DOF,MINI,100,200,0.0,100.0,Paid,2017-06-16 00:00:00,,,0,643,"2900 w diversey, chicago, il",60647,41.93200318433039,-87.70121518433037
814,9191860946,2017-06-09 07:41:00,215 N JUSTINE ST,7503de9a174944665a6b60405eadaddc7a4a1b50a005ef2b7f9537c5699711a6,IL,PAS,603024110,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,CADI,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,FINL,,5197117610,772,"200 n justine st, chicago, il",60607,41.88582445276012,-87.6653447565216
815,9191856527,2017-06-09 07:41:00,229 E 51ST ST,299626fa93eb224b47f373c817af93e7a7a55550b832f909a48cca0c4bade29b,IL,MCY,60202,0964040B,STREET CLEANING,498,DOF,HARL,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5015794110,778,"200 e 51st st, chicago, il",60615,41.80197556824811,-87.62038069037334
816,68153206,2017-06-09 07:42:00,5050 W 55TH ST,28acd4671fd14c7a68e9f782e9cdf4cf7ce1cf53bd64405a14a9193dcad3ae69,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,51,CPD-Airport,AUDI,60,120,0.0,60.0,Paid,2017-06-19 00:00:00,,,0,8160,"5000 w 55th st, chicago, il",60638,41.79302437474644,-87.74821086183371
817,9191856528,2017-06-09 07:42:00,229 E 51ST ST,a2278f1163bdced1baea102b88a48887a98769f8f34b48961b9edb869ea86116,IL,PAS,60607,0964040B,STREET CLEANING,498,DOF,CHEV,60,120,114.24,32.16,Notice,2017-06-15 00:00:00,SEIZ,,5076265820,778,"200 e 51st st, chicago, il",60615,41.80197556824811,-87.62038069037334
818,9191708593,2017-06-09 07:42:00,416 W 95TH PL,1fb3435c0936c2fa32a0a46719926978dbf43569802e2c94593c6c593198701c,WA,DLC,,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,CADI,75,150,75.0,0.0,Define,2017-06-12 00:00:00,,,0,271,"400 w 95th pl, chicago, il",60628,41.720670511541186,-87.6346414417162
819,9191909727,2017-06-09 07:42:00,1600 E 50TH PL,80d7f2b23e1c83a577d92a579708a39da15cc6492f0b218aaee109fbaaeb2b17,TX,PAS,78363,0964100G,STOP SIGN OR TRAFFIC SIGNAL,498,DOF,NISS,60,120,0.0,60.0,Paid,2017-06-17 00:00:00,,,0,761,"1600 e 50th pl, chicago, il",60615,41.80348432895354,-87.58638501589782
820,67960409,2017-06-09 07:42:00,500 W MADISON,621cd8af1c902161654df6bdff64027ccd7dd156521e302aee524ccd9af9adc3,IL,PAS,606593816,0912060,"STAND, PARK, OR OTHER USE OF BUS LANE",511,Miscellaneous,TOYT,90,180,0.0,0.0,Dismissed,2017-12-19 00:00:00,DETR,Not Liable,5207814790,29347,"500 w madison, chicago, il",60661,41.8818834865829,-87.64046019317328
821,9191894171,2017-06-09 07:43:00,6211 S UNIVERSITY,3a5e565d0e0ce556e43903d2756466e2eb46d5e951689f1a45bff3ccc6975857,IL,PAS,606232260,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,INFI,200,400,400.0,0.0,Bankruptcy,2017-08-30 00:00:00,FINL,,5099936630,746,"6200 s university, chicago, il",60637,41.781988005828396,-87.59782320286814
822,9191708594,2017-06-09 07:43:00,416 W 95TH PL,1fb3435c0936c2fa32a0a46719926978dbf43569802e2c94593c6c593198701c,WA,DLC,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,CADI,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,271,"400 w 95th pl, chicago, il",60628,41.720670511541186,-87.6346414417162
823,9191856529,2017-06-09 07:43:00,233 E 51ST ST,c889d6ce90979678768d237567a386af0d331599f5b8214617c6310b9a0afb9d,IL,PAS,604582040,0964040B,STREET CLEANING,498,DOF,ACUR,60,120,0.0,60.0,Paid,2017-07-17 00:00:00,VIOL,,5070694560,778,"200 e 51st st, chicago, il",60615,41.80197676939053,-87.62032924143982
824,9191917445,2017-06-09 07:43:00,3441 W CARMEN,1109f79b11ae9609def4616092b7136be8d65e50b0bbb647c2b0259a29fcc58c,IL,PAS,60614,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,HOND,75,150,0.0,75.0,Paid,2017-07-28 00:00:00,DETR,,5205896130,714,"3400 w carmen, chicago, il",60625,41.97250863056166,-87.71510576894224
825,68171212,2017-06-09 07:44:00,10059 S WENTWORTH AVE,3e3f21eb68d3ce835936e806350879d1085668400291e23b7dd304d95bd63245,IL,PAS,604662662,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,5,CPD,CADI,60,120,0.0,146.4,Paid,2017-10-14 00:00:00,FINL,,5201323560,16568,"10000 s wentworth ave, chicago, il",60628,41.71089658673321,-87.62837320618637
826,9191917356,2017-06-09 07:44:00,2935 W DIVERSEY,1c457e6dd1f15ea41dfa78afe07ea99b26694a6c5e823614d37444c106f94b3a,IL,PAS,604774043,0964080A,RUSH HOUR PARKING,498,DOF,HYUN,100,200,0.0,100.0,Paid,2017-06-29 00:00:00,VIOL,,5200544910,643,"2900 w diversey, chicago, il",60647,41.932003184330384,-87.70142745642273
827,9191856530,2017-06-09 07:44:00,233 E 51ST ST,c889d6ce90979678768d237567a386af0d331599f5b8214617c6310b9a0afb9d,IL,PAS,604582040,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,ACUR,60,120,0.0,0.0,Dismissed,2017-10-03 00:00:00,VIOL,Not Liable,5070694560,778,"200 e 51st st, chicago, il",60615,41.80197676939053,-87.62032924143982
828,9191708595,2017-06-09 07:44:00,416 W 95TH PL,1fb3435c0936c2fa32a0a46719926978dbf43569802e2c94593c6c593198701c,WA,DLC,,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,CADI,60,120,60.0,0.0,Define,2017-06-12 00:00:00,,,0,271,"400 w 95th pl, chicago, il",60628,41.720670511541186,-87.6346414417162
829,9191894172,2017-06-09 07:44:00,6211 S UNIVERSITY,3a5e565d0e0ce556e43903d2756466e2eb46d5e951689f1a45bff3ccc6975857,IL,PAS,606232260,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,INFI,60,120,120.0,0.0,Bankruptcy,2017-08-30 00:00:00,FINL,,5099936630,746,"6200 s university, chicago, il",60637,41.781988005828396,-87.59782320286814
830,9191874075,2017-06-09 07:44:00,1243 W 18TH ST,e1af54075683e0c549581aa7e53951e9342ddf4e1a9e06c367c8e36e91bfcca6,IL,MCY,606091221,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,OTHR,200,400,0.0,200.0,Paid,2017-06-19 00:00:00,VIOL,,5182767620,775,"1200 w 18th st, chicago, il",60608,41.85784879249325,-87.65787101166441
831,68153207,2017-06-09 07:44:00,5050 W 55TH ST,6cbce2c08846d6cc83554ec401259de8a25ad738ff2d6e15b77a60405fd360c1,IL,PAS,600451894,0976160A,REAR AND FRONT PLATE REQUIRED,51,CPD-Airport,TOYT,60,120,0.0,60.0,Paid,2017-06-22 00:00:00,,,5205963680,8160,"5000 w 55th st, chicago, il",60638,41.79302437474644,-87.74821086183371
832,67796054,2017-06-09 07:45:00,3628 N KEDZIE,7fe571b9e9350458a2ff9f7e50307a5562009d5d846e1195db11570c4d7dd267,IL,PAS,606593428,0980110A,ABANDONED VEH. FOR 7 DAYS OR INOPERABLE,17,CPD,FORD,75,150,183.0,0.0,Notice,2017-08-17 00:00:00,SEIZ,,5117784200,5003,"3600 n kedzie, chicago, il",60618,41.94753263336028,-87.70787938484602
833,67796055,2017-06-09 07:45:00,3628 N KEDZIE,7fe571b9e9350458a2ff9f7e50307a5562009d5d846e1195db11570c4d7dd267,IL,PAS,606593428,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,17,CPD,FORD,60,120,146.4,0.0,Notice,2017-08-17 00:00:00,SEIZ,,5117784200,5003,"3600 n kedzie, chicago, il",60618,41.94753263336028,-87.70787938484602
834,68033645,2017-06-09 07:45:00,5904 W 64TH,2bd9a524b31fd4e3c93a34b23d37ef1ec55eed73e5e615d73dc8667e5af6eccb,IL,PAS,606384328,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,8,CPD,KIA,60,120,0.0,146.4,Paid,2018-05-11 00:00:00,SEIZ,,5147097340,19283,"5900 w 64th, chicago, il",60638,41.775192511541206,-87.76923261226844
835,68229697,2017-06-09 07:45:00,4048 W 63RD ST,ae2bc3aea757c348e165bda5fa1715667a71807419a64b627a11ee60482bf2e9,IL,PAS,606324931,0964080A,RUSH HOUR PARKING,8,CPD,CHEV,100,200,0.0,100.0,Paid,2017-07-06 00:00:00,VIOL,,5205482410,4463,"4000 w 63rd st, chicago, il",60629,41.77867648600596,-87.72469152844941
836,68002061,2017-06-09 07:45:00,2943 W 43RD,73648c5ed97cf99f5f161ec6899829496b508eb3bf87b510ba56ea807ecff9ef,IL,PAS,60632,0964080B,NO STANDING/PARKING TIME RESTRICTED,9,CPD,NISS,100,200,0.0,200.0,Paid,2017-11-22 00:00:00,FINL,,5205948420,14334,"2900 w 43rd, chicago, il",60707,41.93363531902653,-87.80653917188558
837,9191874076,2017-06-09 07:45:00,1248 W 18TH ST,21a1a8389dc8ba7d49657c048baaf16da310b2768d25a98fc34c32b7b9f8262f,IL,PAS,60504,0964040B,STREET CLEANING,498,DOF,FIAT,60,120,0.0,120.0,Paid,2017-11-14 00:00:00,SEIZ,,5194891410,775,"1200 w 18th st, chicago, il",60608,41.858000529345034,-87.65799313781804
838,9191894965,2017-06-09 07:45:00,2165 N MC VICKER,132b8d87a646b474056728dc2287f518e0a4a57c72ff5cefb5bc77958f0eb2a3,IL,TRK,606392717,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,FORD,75,150,0.0,75.0,Paid,2017-07-17 00:00:00,VIOL,,5200879840,638,"2100 n mc vicker, chicago, il",60639,41.91964308964742,-87.7767570968321
839,9191894173,2017-06-09 07:45:00,6211 S UNIVERSITY,3a5e565d0e0ce556e43903d2756466e2eb46d5e951689f1a45bff3ccc6975857,IL,PAS,606232260,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,INFI,75,150,150.0,0.0,Bankruptcy,2017-08-30 00:00:00,FINL,,5099936630,746,"6200 s university, chicago, il",60637,41.781988005828396,-87.59782320286814
840,68138194,2017-06-09 07:45:00,819 W WINDSOR AV,69ccb1315f771c5f6a33fbd93792dc01860eb8d55d8736becfa216c309e8d298,IL,PAS,601232505,0964150B,PARKING/STANDING PROHIBITED ANYTIME,19,CPD,JEEP,75,150,0.0,75.0,Paid,2017-07-11 00:00:00,VIOL,,5190242290,15017,"800 w windsor av, chicago, il",60640,41.96440159990198,-87.65074497465038
841,68012619,2017-06-09 07:46:00,5459 N KENMORE,cc9b949a8b0574be9c53730e7a9e32294544f48153c16be7af764b01de6fbc9f,IL,PAS,606604579,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",20,CPD,CHEV,200,400,0.0,0.0,Dismissed,2017-09-30 00:00:00,,Not Liable,5206001950,9821,"5400 n kenmore, chicago, il",60640,41.98109190703601,-87.65644894434494
842,9191894966,2017-06-09 07:46:00,2147 N MC VICKER,6dfe5d9621a26428806c2059a9902bd34d84a10302278fb37d2af594e1c428bf,IL,PAS,606394350,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,FORD,75,150,183.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5201958470,638,"2100 n mc vicker, chicago, il",60639,41.91923711518265,-87.7767435968321
843,9191917357,2017-06-09 07:46:00,3021 W DIVERSEY,d8419fb857922b7a1798fd080ea0a30d29aa11c7e53fe77203c40baa49838832,IL,PAS,60647,0964080A,RUSH HOUR PARKING,498,DOF,HOND,100,200,0.0,100.0,Paid,2017-06-26 00:00:00,VIOL,,5205852770,643,"3000 w diversey, chicago, il",60647,41.93203148124544,-87.7033794970858
844,68139691,2017-06-09 07:46:00,4540 N WESTERN,f7d60895a1c3ab4690a7698cb6586f593a7b7d0394fd49a49bfa3c6d4dc4d849,IL,PAS,,0964040B,STREET CLEANING,19,CPD,CHEV,60,120,0.0,60.0,Paid,2017-06-16 00:00:00,,,0,8375,"4500 n western, chicago, il",60625,41.96434371135092,-87.68878984488407
845,9191860947,2017-06-09 07:46:00,1450 W RANDOLPH,3bc73109a8fb1559b8cddec825157d636eeb3e5d3542ca1925e5d313e7ac129b,IL,TRK,604061067,0976160A,REAR AND FRONT PLATE REQUIRED,498,DOF,CHEV,60,120,0.0,60.0,Paid,2017-07-10 00:00:00,VIOL,,5159282520,772,"1400 w randolph, chicago, il",60607,41.884633742527754,-87.66400369157418
846,68153208,2017-06-09 07:46:00,5050 W 55TH ST,fbf28984f29c481cbe2013f73d9172e759e1b19d8eadae93536d59fc7d9ab83e,IL,PAS,604785324,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,51,CPD-Airport,JEEP,60,120,0.0,0.0,Dismissed,2017-08-24 00:00:00,DETR,Not Liable,5197984680,8160,"5000 w 55th st, chicago, il",60638,41.79302437474644,-87.74821086183371
847,68012618,2017-06-09 07:46:00,5458 N KENMORE,cc9b949a8b0574be9c53730e7a9e32294544f48153c16be7af764b01de6fbc9f,IL,PAS,,0964150B,PARKING/STANDING PROHIBITED ANYTIME,20,CPD,CHEV,75,150,0.0,75.0,Paid,2017-06-19 00:00:00,,,0,9821,"5400 n kenmore, chicago, il",60640,41.98108825285607,-87.65656362937708
848,9191889181,2017-06-09 07:47:00,1226 W CABRINI,207eb8c4691d1c16da4b071fad31507d78df04729d7cc24bce2eea1bb298c9e9,IL,PAS,600505674,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,ACUR,60,120,0.0,120.0,Paid,2017-08-31 00:00:00,FINL,,5087517030,789,"1200 w cabrini, chicago, il",60607,41.87136174283981,-87.65783095143205
849,9191876355,2017-06-09 07:47:00,4 E RANDOLPH,777be6cc2aed3fc755dbb740ee0cdd0fbf248be67444426d62ddd52dcb8f1d00,IL,PAS,,0940060,PARK/STAND ON BICYCLE PATH,498,DOF,FLNR,150,300,150.0,0.0,Define,2017-06-12 00:00:00,,,0,702,"4 e randolph, chicago, il",60601,41.884568197218634,-87.62773330385684
850,68153209,2017-06-09 07:47:00,5050 W 55TH ST,603e09c12c607a2ecfdc8062d4120edd10b2f5499d76fb4cc5d7a8ec73f9e04d,IL,PAS,,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,51,CPD-Airport,NISS,60,120,60.0,0.0,Define,2017-06-19 00:00:00,,,0,8160,"5000 w 55th st, chicago, il",60638,41.79302437474644,-87.74821086183371
851,9191917446,2017-06-09 07:47:00,3455 W CARMEN,77dc8f81572918cd1128e5f1d44199061f16c89daeadf5b4d8b010f2c2f8b936,IL,PAS,606571927,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,MAZD,75,150,0.0,75.0,Paid,2017-07-03 00:00:00,VIOL,,5194014540,714,"3400 w carmen, chicago, il",60625,41.97255468884547,-87.7155156977609
852,67437488,2017-06-09 07:47:00,5600 S LAFAYETTE AVE,388974062b6352d41fd077533c42ec7b7732361b7e26a7421efd1a06ff64e80c,IL,PAS,60636,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,2,CPD,GMC,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,FINL,,5205983010,3229,"5600 s lafayette ave, chicago, il",60621,41.79273216180968,-87.62678084098893
853,67437493,2017-06-09 07:47:00,5600 S LAFAYETTE AVE,388974062b6352d41fd077533c42ec7b7732361b7e26a7421efd1a06ff64e80c,IL,PAS,60636,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",2,CPD,GMC,200,400,488.0,0.0,Notice,2017-06-22 00:00:00,FINL,,5205983010,3229,"5600 s lafayette ave, chicago, il",60621,41.79273216180968,-87.62678084098893
854,68153210,2017-06-09 07:48:00,5050 W 55TH ST,3f780c6d7234d7817f712310b02dc70a562babe6d4ccd599b34cb6e384d7beb4,IL,PAS,618809026,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,51,CPD-Airport,GMC,60,120,0.0,0.0,Dismissed,2017-10-30 00:00:00,VIOL,Not Liable,5205963690,8160,"5000 w 55th st, chicago, il",60638,41.79302437474644,-87.74821086183371
855,68205008,2017-06-09 07:48:00,6429 W ADDISON,5ed481851a70f2bf8f54376a959fc8247a9252103cc71088441bf9e9bff60758,NE,PAS,,0964080A,RUSH HOUR PARKING,16,CPD,JEEP,100,200,0.0,100.0,Paid,2017-06-19 00:00:00,,,0,14836,"6400 w addison, chicago, il",60634,41.94556846828733,-87.7874914851768
856,67991921,2017-06-09 07:48:00,512 N WESTERN,122bb3a92629fe42c549200f87d4924b0865486559d11c1e55bdf0b8d1732855,IL,PAS,605862311,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,12,CPD,TOYT,60,120,146.4,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5055378230,3252,"500 n western, chicago, il",60612,41.89091607328745,-87.68671941038124
857,67991922,2017-06-09 07:48:00,512 N WESTERN,122bb3a92629fe42c549200f87d4924b0865486559d11c1e55bdf0b8d1732855,IL,PAS,605862311,0980110B,HAZARDOUS DILAPIDATED VEHICLE,12,CPD,TOYT,75,150,183.0,0.0,Notice,2017-06-22 00:00:00,SEIZ,,5055378230,3252,"500 n western, chicago, il",60612,41.89091607328745,-87.68671941038124
858,9191860948,2017-06-09 07:48:00,155 N OGDEN AVE,78027eae551fead2bc859a9e22ad0d41c521ec7da42dcacb9dd7678797e3229d,IL,PAS,60642,0964150B,PARKING/STANDING PROHIBITED ANYTIME,498,DOF,SUBA,75,150,0.0,75.0,Paid,2017-06-20 00:00:00,VIOL,,5202942320,772,"100 n ogden ave, chicago, il",60607,41.88417826752844,-87.66330413025852
859,9191894967,2017-06-09 07:48:00,2114 N MC VICKER,12f656a48b3b4bc87724c27c9c7cd7249cd69b1a12cdc571e033c7ef0fb0155b,IL,PAS,604049131,0964090E,RESIDENTIAL PERMIT PARKING,498,DOF,ISU,75,150,0.0,75.0,Paid,2017-06-27 00:00:00,,,0,638,"2100 n mc vicker, chicago, il",60639,41.9183885199871,-87.77681324785118
860,9191909728,2017-06-09 07:48:00,5020 S CORNELL AVE,b4f4a7caa7f884209ac145c0c10ea232fef6b355de4b291fcdd3238fb35af723,IL,PAS,60615,0964125B,"NO CITY STICKER VEHICLE UNDER/EQUAL TO 16,000 LBS.",498,DOF,FORD,200,400,488.0,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5203247410,761,"5000 s cornell ave, chicago, il",60615,41.803775245628714,-87.58651036262901
861,9191818366,2017-06-09 07:48:00,1900 W 17TH ST,9a27d45dd4aa2718e6e8930c32135a94d7d25e5025b393c97f67091e22ba7ecc,IL,PAS,606292924,0976160F,EXPIRED PLATES OR TEMPORARY REGISTRATION,498,DOF,KIA,60,120,146.4,0.0,Notice,2017-06-15 00:00:00,SEIZ,,5142891010,791,"1900 w 17th st, chicago, il",60608,41.85863346047075,-87.67373450291419
862,9191913733,2017-06-09 07:48:00,2518 N CLARK,8eee7a18807ab3d5406e2a1ad09c2e3afe7ea612e445662cc12d9a4e87e46aff,IL,PAS,590120000,0964080A,RUSH HOUR PARKING,498,DOF,DODG,100,200,0.0,100.0,Paid,2017-07-19 00:00:00,VIOL,,5165135590,129,"2500 n clark, chicago, il",60614,41.92837885172806,-87.64221685923546
